RI,c,hpV,rrp2spikeRatio,surviveBinary
0.1,1.0,-73.5,0.0,0.0
0.1,1.0,-73.5,0.0,0.0
0.1,1.0,-73.5,0.0,0.0
0.1,1.0,-73.5,0.0,0.0
0.1,1.0,-73.5,0.4601542416452442,1.0
0.1,1.0,-73.5,0.0,0.0
0.1,1.0,-73.5,0.008806262230919765,1.0
0.1,1.0,-73.5,0.0,0.0
0.1,1.0,-73.5,0.0,0.0
0.1,1.0,-73.5,0.4331983805668016,1.0
0.1,1.0,-73.5,0.006889763779527559,1.0
0.1,1.0,-73.5,0.7365079365079366,1.0
0.1,1.0,-73.5,0.0,0.0
0.1,1.0,-73.5,0.0,0.0
0.1,1.0,-74.0,0.6218181818181818,1.0
0.1,1.0,-74.0,0.0,0.0
0.1,1.0,-74.0,0.0,0.0
0.1,1.0,-74.0,0.0029296875,1.0
0.1,1.0,-74.0,0.0,0.0
0.1,1.0,-74.0,0.0,0.0
0.1,1.0,-74.0,0.0,0.0
0.1,1.0,-74.0,0.0,0.0
0.1,1.0,-74.0,0.0,0.0
0.1,1.0,-74.0,0.0029239766081871343,1.0
0.1,1.0,-74.0,0.004812319538017324,1.0
0.1,1.0,-74.0,0.0,0.0
0.1,1.0,-74.0,0.0,0.0
0.1,1.0,-74.0,0.0,0.0
0.1,1.0,-74.0,0.5582191780821918,1.0
0.1,1.0,-74.0,0.0,0.0
0.1,1.0,-74.0,0.0,0.0
0.1,1.0,-74.0,0.701067615658363,1.0
0.1,1.0,-74.0,0.0,0.0
0.1,1.0,-74.0,0.0,0.0
0.1,1.0,-74.0,0.0,0.0
0.1,1.0,-74.0,0.006423982869379015,1.0
0.1,1.0,-74.0,0.6111111111111112,1.0
0.1,1.0,-74.0,0.0,0.0
0.1,1.0,-74.0,0.0,0.0
0.1,1.0,-74.0,0.0,0.0
0.1,1.0,-74.0,0.6552901023890785,1.0
0.1,1.0,-74.0,0.0,0.0
0.1,1.0,-74.0,0.0,0.0
0.1,1.0,-74.0,0.0,0.0
0.1,1.0,-74.0,0.0,0.0
0.1,1.0,-74.0,0.6263736263736264,1.0
0.1,1.0,-74.0,0.0,1.0
0.1,1.0,-74.0,0.0,0.0
0.1,1.0,-74.0,0.0,0.0
0.1,1.0,-74.0,0.0,0.0
0.1,1.0,-74.0,0.008587786259541985,1.0
0.1,1.0,-74.0,0.4135514018691589,1.0
0.1,1.0,-74.0,0.0,0.0
0.1,1.0,-74.0,0.002824858757062147,1.0
0.1,1.0,-74.0,0.0,0.0
0.1,1.0,-74.0,0.007729468599033816,1.0
0.1,1.0,-74.0,0.0,0.0
0.1,1.0,-74.0,0.0018832391713747645,1.0
0.1,1.0,-74.0,0.0,0.0
0.1,1.0,-74.0,0.002912621359223301,1.0
0.1,1.0,-74.0,0.6470588235294118,1.0
0.1,1.0,-74.0,0.0,0.0
0.1,1.0,-74.0,0.6035087719298246,1.0
0.1,1.0,-74.0,0.0,0.0
0.1,1.2,-71.0,0.7432762836185819,1.0
0.1,1.2,-71.0,0.5963455149501661,1.0
0.1,1.2,-71.0,0.0,0.0
0.1,1.2,-71.0,0.8705882352941177,1.0
0.1,1.2,-71.0,0.0,0.0
0.1,1.2,-71.0,0.0,0.0
0.1,1.2,-71.0,0.6148325358851675,1.0
0.1,1.2,-71.0,0.8162162162162162,1.0
0.1,1.2,-71.0,0.5921985815602837,1.0
0.1,1.2,-71.0,0.00411522633744856,1.0
0.1,1.2,-71.0,0.0,0.0
0.1,1.2,-71.0,0.7,1.0
0.1,1.2,-71.0,0.0,0.0
0.1,1.2,-71.0,0.0,0.0
0.1,1.2,-71.0,0.8652291105121294,1.0
0.1,1.2,-71.0,0.5551020408163265,1.0
0.1,1.2,-71.0,0.5727788279773157,1.0
0.1,1.2,-71.0,0.6037735849056604,1.0
0.1,1.2,-71.0,0.7427385892116183,1.0
0.1,1.2,-71.0,0.0,0.0
0.1,1.2,-71.0,0.6433566433566433,1.0
0.1,1.2,-71.0,0.01266891891891892,1.0
0.1,1.2,-71.0,0.0,0.0
0.1,1.2,-71.0,0.7970802919708029,1.0
0.1,1.2,-71.0,0.0,0.0
0.1,1.2,-71.0,0.8980582524271845,1.0
0.1,1.2,-71.0,0.8289703315881326,1.0
0.1,1.2,-71.0,0.0,0.0
0.1,1.2,-71.0,0.0,0.0
0.1,1.2,-71.0,0.5175953079178885,1.0
0.1,1.2,-71.0,0.6582914572864321,1.0
0.1,1.2,-71.0,0.7963386727688787,1.0
0.1,1.2,-71.0,0.416988416988417,1.0
0.1,1.2,-71.0,0.0111731843575419,1.0
0.1,1.2,-71.0,0.8976377952755905,1.0
0.1,1.2,-71.0,0.6004784688995215,1.0
0.1,1.2,-71.0,0.009105960264900662,1.0
0.1,1.2,-71.0,0.6715686274509803,1.0
0.1,1.2,-71.0,0.0,0.0
0.1,1.2,-71.0,0.720626631853786,1.0
0.1,1.2,-71.0,0.0,0.0
0.1,1.2,-71.0,0.008233532934131737,1.0
0.1,1.2,-71.0,0.008203445447087777,1.0
0.1,1.2,-71.0,0.0,0.0
0.1,1.2,-71.0,0.0,0.0
0.1,1.2,-71.0,0.7647058823529411,1.0
0.1,1.2,-71.0,0.6807980049875312,1.0
0.1,1.2,-71.0,0.0,0.0
0.1,1.2,-71.0,0.0,0.0
0.1,1.2,-71.0,0.0,0.0
0.1,1.2,-71.5,0.8243626062322946,1.0
0.1,1.2,-71.5,0.0,0.0
0.1,1.2,-71.5,0.8337182448036952,1.0
0.1,1.2,-71.5,0.0,0.0
0.1,1.2,-71.5,0.6611295681063123,1.0
0.1,1.2,-71.5,0.033846153846153845,1.0
0.1,1.2,-71.5,0.8196480938416423,1.0
0.1,1.2,-71.5,0.01623931623931624,1.0
0.1,1.2,-71.5,0.5901639344262295,1.0
0.1,1.2,-71.5,0.780952380952381,1.0
0.1,1.2,-71.5,0.699228791773779,1.0
0.1,1.2,-71.5,0.6206896551724138,1.0
0.1,1.2,-71.5,0.8869969040247678,1.0
0.1,1.2,-71.5,0.0,0.0
0.1,1.2,-71.5,0.017241379310344827,1.0
0.1,1.2,-71.5,0.006042296072507553,1.0
0.1,1.2,-71.5,0.0,0.0
0.1,1.2,-71.5,0.0,0.0
0.1,1.2,-71.5,0.6745406824146981,1.0
0.1,1.2,-71.5,0.8780487804878049,1.0
0.1,1.2,-71.5,0.0,0.0
0.1,1.2,-71.5,0.5810185185185185,1.0
0.1,1.2,-71.5,0.7090909090909091,1.0
0.1,1.2,-71.5,0.06060606060606061,1.0
0.1,1.2,-71.5,0.0,0.0
0.1,1.2,-71.5,0.0,0.0
0.1,1.2,-71.5,0.8682842287694974,1.0
0.1,1.2,-71.5,0.7916666666666666,1.0
0.1,1.2,-71.5,0.006010518407212622,1.0
0.1,1.2,-71.5,0.006354249404289118,1.0
0.1,1.2,-71.5,0.7292307692307692,1.0
0.1,1.2,-71.5,0.0,0.0
0.1,1.2,-71.5,0.01818181818181818,0.0
0.1,1.2,-71.5,0.7524752475247525,1.0
0.1,1.2,-71.5,0.5849889624724062,1.0
0.1,1.2,-71.5,0.0,0.0
0.1,1.2,-71.5,0.005477308294209703,1.0
0.1,1.2,-71.5,0.0,0.0
0.1,1.2,-71.5,0.8501529051987767,1.0
0.1,1.2,-71.5,0.0,0.0
0.1,1.2,-71.5,0.0,0.0
0.1,1.2,-71.5,0.0,0.0
0.1,1.2,-71.5,0.011102299762093577,1.0
0.1,1.2,-71.5,0.8687022900763359,1.0
0.1,1.2,-71.5,0.7916666666666666,1.0
0.1,1.2,-71.5,0.7844311377245509,1.0
0.1,1.2,-71.5,0.009870918754745633,1.0
0.1,1.2,-71.5,0.005672609400324149,1.0
0.1,1.2,-71.5,0.0,0.0
0.1,1.2,-71.5,0.5544794188861986,1.0
0.1,1.2,-72.0,0.6951501154734411,1.0
0.1,1.2,-72.0,0.765661252900232,1.0
0.1,1.2,-72.0,0.0,0.0
0.1,1.2,-72.0,0.0,0.0
0.1,1.2,-72.0,0.6564551422319475,1.0
0.1,1.2,-72.0,0.7146401985111662,1.0
0.1,1.2,-72.0,0.005422153369481022,1.0
0.1,1.2,-72.0,0.0,0.0
0.1,1.2,-72.0,0.0,0.0
0.1,1.2,-72.0,0.8242074927953891,1.0
0.1,1.2,-72.0,0.0,0.0
0.1,1.2,-72.0,0.7692307692307693,1.0
0.1,1.2,-72.0,0.0024193548387096775,1.0
0.1,1.2,-72.0,0.0,0.0
0.1,1.2,-72.0,0.8322981366459627,1.0
0.1,1.2,-72.0,0.5707865168539326,1.0
0.1,1.2,-72.0,0.610236220472441,1.0
0.1,1.2,-72.0,0.0,0.0
0.1,1.2,-72.0,0.008620689655172414,1.0
0.1,1.2,-72.0,0.0,0.0
0.1,1.2,-72.0,0.7910447761194029,1.0
0.1,1.2,-72.0,0.0,0.0
0.1,1.2,-72.0,0.5736961451247166,1.0
0.1,1.2,-72.0,0.0,0.0
0.1,1.2,-72.0,0.0,0.0
0.1,1.2,-72.0,0.0024193548387096775,1.0
0.1,1.2,-72.0,0.0065040650406504065,1.0
0.1,1.2,-72.0,0.82,1.0
0.1,1.2,-72.0,0.7657657657657657,1.0
0.1,1.2,-72.0,0.6040100250626567,1.0
0.1,1.2,-72.0,0.0,0.0
0.1,1.2,-72.0,0.0,0.0
0.1,1.2,-72.0,0.005700325732899023,1.0
0.1,1.2,-72.0,0.0017006802721088435,1.0
0.1,1.2,-72.0,0.004233700254022015,1.0
0.1,1.2,-72.0,0.005359877488514548,1.0
0.1,1.2,-72.0,0.0,0.0
0.1,1.2,-72.0,0.007194244604316547,1.0
0.1,1.2,-72.0,0.07092198581560284,0.0
0.1,1.2,-72.0,0.8545994065281899,1.0
0.1,1.2,-72.0,0.006493506493506494,1.0
0.1,1.2,-72.0,0.007258064516129033,1.0
0.1,1.2,-72.0,0.008620689655172414,1.0
0.1,1.2,-72.0,0.009870918754745633,1.0
0.1,1.2,-72.0,0.007285974499089253,1.0
0.1,1.2,-72.0,0.8376811594202899,1.0
0.1,1.2,-72.0,0.0,0.0
0.1,1.2,-72.0,0.5229166666666667,1.0
0.1,1.2,-72.0,0.6282051282051282,1.0
0.1,1.2,-72.0,0.0,0.0
0.1,1.2,-72.5,0.0,0.0
0.1,1.2,-72.5,0.0,0.0
0.1,1.2,-72.5,0.5971896955503513,1.0
0.1,1.2,-72.5,0.0,0.0
0.1,1.2,-72.5,0.5486935866983373,1.0
0.1,1.2,-72.5,0.0,0.0
0.1,1.2,-72.5,0.0,0.0
0.1,1.2,-72.5,0.01276207839562443,1.0
0.1,1.2,-72.5,0.009153318077803204,1.0
0.1,1.2,-72.5,0.00564516129032258,1.0
0.1,1.2,-72.5,0.8441176470588235,1.0
0.1,1.2,-72.5,0.013366750208855471,1.0
0.1,1.2,-72.5,0.007582139848357203,1.0
0.1,1.2,-72.5,0.00831255195344971,1.0
0.1,1.2,-72.5,0.005046257359125316,1.0
0.1,1.2,-72.5,0.0,0.0
0.1,1.2,-72.5,0.7319587628865979,1.0
0.1,1.2,-72.5,0.005714285714285714,1.0
0.1,1.2,-72.5,0.704225352112676,1.0
0.1,1.2,-72.5,0.015472312703583062,1.0
0.1,1.2,-72.5,0.0,0.0
0.1,1.2,-72.5,0.0,0.0
0.1,1.2,-72.5,0.0,0.0
0.1,1.2,-72.5,0.0,0.0
0.1,1.2,-72.5,0.0,0.0
0.1,1.2,-72.5,0.0,0.0
0.1,1.2,-72.5,0.5103448275862069,1.0
0.1,1.2,-72.5,0.5140388768898488,1.0
0.1,1.2,-72.5,0.0,0.0
0.1,1.2,-72.5,0.0,0.0
0.1,1.2,-72.5,0.017511520737327188,1.0
0.1,1.2,-72.5,0.0,0.0
0.1,1.2,-72.5,0.515625,1.0
0.1,1.2,-72.5,0.7060185185185185,1.0
0.1,1.2,-72.5,0.012165450121654502,1.0
0.1,1.2,-72.5,0.7044609665427509,1.0
0.1,1.2,-72.5,0.005766062602965404,1.0
0.1,1.2,-72.5,0.0,0.0
0.1,1.2,-72.5,0.0,0.0
0.1,1.2,-72.5,0.6571428571428571,1.0
0.1,1.2,-72.5,0.570264765784114,1.0
0.1,1.2,-72.5,0.0,0.0
0.1,1.2,-72.5,0.656896551724138,1.0
0.1,1.2,-72.5,0.0,0.0
0.1,1.2,-72.5,0.005564387917329093,1.0
0.1,1.2,-72.5,0.6402753872633391,1.0
0.1,1.2,-72.5,0.5093167701863354,1.0
0.1,1.2,-72.5,0.0,0.0
0.1,1.2,-72.5,0.01225114854517611,1.0
0.1,1.2,-72.5,0.0,0.0
0.1,1.2,-73.0,0.0,0.0
0.1,1.2,-73.0,0.5032537960954447,1.0
0.1,1.2,-73.0,0.0015094339622641509,1.0
0.1,1.2,-73.0,0.6595744680851063,1.0
0.1,1.2,-73.0,0.0064516129032258064,1.0
0.1,1.2,-73.0,0.779835390946502,1.0
0.1,1.2,-73.0,0.0,0.0
0.1,1.2,-73.0,0.0,0.0
0.1,1.2,-73.0,0.5571725571725572,1.0
0.1,1.2,-73.0,0.6640625,1.0
0.1,1.2,-73.0,0.7336683417085427,1.0
0.1,1.2,-73.0,0.004042037186742118,1.0
0.1,1.2,-73.0,0.0,0.0
0.1,1.2,-73.0,0.0031847133757961785,1.0
0.1,1.2,-73.0,0.6083333333333333,1.0
0.1,1.2,-73.0,0.5900900900900901,1.0
0.1,1.2,-73.0,0.0016638935108153079,1.0
0.1,1.2,-73.0,0.8614457831325302,1.0
0.1,1.2,-73.0,0.021220159151193633,1.0
0.1,1.2,-73.0,0.00510204081632653,1.0
0.1,1.2,-73.0,0.0,0.0
0.1,1.2,-73.0,0.005695687550854353,1.0
0.1,1.2,-73.0,0.0,0.0
0.1,1.2,-73.0,0.00645682001614205,1.0
0.1,1.2,-73.0,0.00564516129032258,1.0
0.1,1.2,-73.0,0.5127118644067796,1.0
0.1,1.2,-73.0,0.0,0.0
0.1,1.2,-73.0,0.7929155313351499,1.0
0.1,1.2,-73.0,0.6457142857142857,1.0
0.1,1.2,-73.0,0.0,0.0
0.1,1.2,-73.0,0.7494646680942184,1.0
0.1,1.2,-73.0,0.0,0.0
0.1,1.2,-73.0,0.0,0.0
0.1,1.2,-73.0,0.008278145695364239,1.0
0.1,1.2,-73.0,0.8441176470588235,1.0
0.1,1.2,-73.0,0.0,0.0
0.1,1.2,-73.0,0.8511904761904762,1.0
0.1,1.2,-73.0,0.5476973684210527,1.0
0.1,1.2,-73.0,0.5438247011952191,1.0
0.1,1.2,-73.0,0.7870619946091644,1.0
0.1,1.2,-73.0,0.8427672955974843,1.0
0.1,1.2,-73.0,0.0,0.0
0.1,1.2,-73.0,0.0,0.0
0.1,1.2,-73.0,0.0,0.0
0.1,1.2,-73.0,0.004784688995215311,1.0
0.1,1.2,-73.0,0.0,0.0
0.1,1.2,-73.0,0.0,0.0
0.1,1.2,-73.0,0.0033613445378151263,1.0
0.1,1.2,-73.0,0.0,0.0
0.1,1.2,-73.0,0.0,0.0
0.1,1.2,-73.5,0.0,0.0
0.1,1.2,-73.5,0.0,0.0
0.1,1.2,-73.5,0.7569832402234636,1.0
0.1,1.2,-73.5,0.7905604719764012,1.0
0.1,1.2,-73.5,0.003352891869237217,1.0
0.1,1.2,-73.5,0.0,0.0
0.1,1.2,-73.5,0.014342629482071713,1.0
0.1,1.2,-73.5,0.014557670772676373,1.0
0.1,1.2,-73.5,0.007855459544383346,1.0
0.1,1.2,-73.5,0.6936708860759494,1.0
0.1,1.2,-73.5,0.6865342163355408,1.0
0.1,1.2,-73.5,0.6197183098591549,1.0
0.1,1.2,-73.5,0.5516372795969773,1.0
0.1,1.2,-73.5,0.0024019215372297837,1.0
0.1,1.2,-73.5,0.004724409448818898,1.0
0.1,1.2,-73.5,0.0,0.0
0.1,1.2,-73.5,0.7076502732240437,1.0
0.1,1.2,-73.5,0.0,0.0
0.1,1.2,-73.5,0.5592233009708738,1.0
0.1,1.2,-73.5,0.7527777777777778,1.0
0.1,1.2,-73.5,0.7024128686327078,1.0
0.1,1.2,-73.5,0.6227848101265823,1.0
0.1,1.2,-73.5,0.0,0.0
0.1,1.2,-73.5,0.0040128410914927765,1.0
0.1,1.2,-73.5,0.013322231473771857,1.0
0.1,1.2,-73.5,0.7897897897897898,1.0
0.1,1.2,-73.5,0.0,0.0
0.1,1.2,-73.5,0.013980263157894737,1.0
0.1,1.2,-73.5,0.586073500967118,1.0
0.1,1.2,-73.5,0.013278855975485188,1.0
0.1,1.2,-73.5,0.01229895931882687,1.0
0.1,1.2,-73.5,0.6464379947229552,1.0
0.1,1.2,-73.5,0.7139689578713969,1.0
0.1,1.2,-73.5,0.07407407407407407,1.0
0.1,1.2,-73.5,0.0031974420463629096,1.0
0.1,1.2,-73.5,0.6746666666666666,1.0
0.1,1.2,-73.5,0.06172839506172839,0.0
0.1,1.2,-73.5,0.020351526364477335,1.0
0.1,1.2,-73.5,0.0,0.0
0.1,1.2,-73.5,0.0,0.0
0.1,1.2,-73.5,0.0040290088638195,1.0
0.1,1.2,-73.5,0.0,0.0
0.1,1.2,-73.5,0.6578947368421053,1.0
0.1,1.2,-73.5,0.7617107942973523,1.0
0.1,1.2,-73.5,0.8255451713395638,1.0
0.1,1.2,-73.5,0.0,0.0
0.1,1.2,-73.5,0.0,0.0
0.1,1.2,-73.5,0.7396449704142012,1.0
0.1,1.2,-73.5,0.0,0.0
0.1,1.2,-73.5,0.7857142857142857,1.0
0.1,1.2,-74.0,0.0,0.0
0.1,1.2,-74.0,0.0,0.0
0.1,1.2,-74.0,0.0,0.0
0.1,1.2,-74.0,0.005751848808545604,1.0
0.1,1.2,-74.0,0.7598784194528876,1.0
0.1,1.2,-74.0,0.007389162561576354,1.0
0.1,1.2,-74.0,0.7171428571428572,1.0
0.1,1.2,-74.0,0.7174603174603175,1.0
0.1,1.2,-74.0,0.00855431993156544,1.0
0.1,1.2,-74.0,0.0032102728731942215,1.0
0.1,1.2,-74.0,0.6367924528301887,1.0
0.1,1.2,-74.0,0.5256673511293635,1.0
0.1,1.2,-74.0,0.5427872860635696,1.0
0.1,1.2,-74.0,0.006493506493506494,1.0
0.1,1.2,-74.0,0.00321285140562249,1.0
0.1,1.2,-74.0,0.0,0.0
0.1,1.2,-74.0,0.006477732793522267,1.0
0.1,1.2,-74.0,0.7129337539432177,1.0
0.1,1.2,-74.0,0.0,0.0
0.1,1.2,-74.0,0.0,0.0
0.1,1.2,-74.0,0.0,0.0
0.1,1.2,-74.0,0.003270645952575634,1.0
0.1,1.2,-74.0,0.4225663716814159,1.0
0.1,1.2,-74.0,0.6314363143631436,1.0
0.1,1.2,-74.0,0.00321285140562249,1.0
0.1,1.2,-74.0,0.0,0.0
0.1,1.2,-74.0,0.7733598409542743,1.0
0.1,1.2,-74.0,0.0,0.0
0.1,1.2,-74.0,0.7934782608695652,1.0
0.1,1.2,-74.0,0.0,0.0
0.1,1.2,-74.0,0.6666666666666666,1.0
0.1,1.2,-74.0,0.0,0.0
0.1,1.2,-74.0,0.5910290237467019,1.0
0.1,1.2,-74.0,0.6133651551312649,1.0
0.1,1.2,-74.0,0.6342857142857142,1.0
0.1,1.2,-74.0,0.008216926869350863,1.0
0.1,1.2,-74.0,0.6101694915254238,1.0
0.1,1.2,-74.0,0.5607064017660044,1.0
0.1,1.2,-74.0,0.0,0.0
0.1,1.2,-74.0,0.008032128514056224,1.0
0.1,1.2,-74.0,0.0,0.0
0.1,1.2,-74.0,0.004061738424045491,1.0
0.1,1.2,-74.0,0.5710594315245479,1.0
0.1,1.2,-74.0,0.0,0.0
0.1,1.2,-74.0,0.01224105461393597,1.0
0.1,1.2,-74.0,0.0040551500405515,1.0
0.1,1.2,-74.0,0.012380952380952381,1.0
0.1,1.2,-74.0,0.0,0.0
0.1,1.2,-74.0,0.6361111111111111,1.0
0.1,1.2,-74.0,0.006405124099279423,1.0
0.1,1.4,-71.0,0.46996838777660693,1.0
0.1,1.4,-71.0,0.6800445930880713,1.0
0.1,1.4,-71.0,0.023756495916852263,1.0
0.1,1.4,-71.0,0.45880149812734083,1.0
0.1,1.4,-71.0,0.5950653120464441,1.0
0.1,1.4,-71.0,0.6724324324324324,1.0
0.1,1.4,-71.0,0.0,0.0
0.1,1.4,-71.0,0.4448780487804878,1.0
0.1,1.4,-71.0,0.5798212005108557,1.0
0.1,1.4,-71.0,0.7257438551099612,1.0
0.1,1.4,-71.0,0.6797804208600183,1.0
0.1,1.4,-71.0,0.6087456846950517,1.0
0.1,1.4,-71.0,0.023306627822286964,1.0
0.1,1.4,-71.0,0.496513249651325,1.0
0.1,1.4,-71.0,0.023605150214592276,1.0
0.1,1.4,-71.0,0.4626865671641791,1.0
0.1,1.4,-71.0,0.43717277486910994,1.0
0.1,1.4,-71.0,0.534688995215311,1.0
0.1,1.4,-71.0,0.019075568598679385,1.0
0.1,1.4,-71.0,0.8087649402390438,1.0
0.1,1.4,-71.0,0.5294117647058824,1.0
0.1,1.4,-71.0,0.0,0.0
0.1,1.4,-71.0,0.5024630541871922,1.0
0.1,1.4,-71.0,0.0,1.0
0.1,1.4,-71.0,0.0221606648199446,1.0
0.1,1.4,-71.0,0.6164542294322132,1.0
0.1,1.4,-71.0,0.5983412322274881,1.0
0.1,1.4,-71.0,0.735981308411215,1.0
0.1,1.4,-71.0,0.6894243641231593,1.0
0.1,1.4,-71.0,0.642594859241126,1.0
0.1,1.4,-71.0,0.5145385587863464,1.0
0.1,1.4,-71.0,0.5013157894736842,1.0
0.1,1.4,-71.0,0.4816983894582723,1.0
0.1,1.4,-71.0,0.5875,1.0
0.1,1.4,-71.0,0.48963317384370014,1.0
0.1,1.4,-71.0,0.7071881606765328,1.0
0.1,1.4,-71.0,0.23362658846529813,1.0
0.1,1.4,-71.0,0.7427536231884058,1.0
0.1,1.4,-71.0,0.6894736842105263,1.0
0.1,1.4,-71.0,0.0,0.0
0.1,1.4,-71.0,0.52479815455594,1.0
0.1,1.4,-71.0,0.36903602726387535,1.0
0.1,1.4,-71.0,0.0,0.0
0.1,1.4,-71.0,0.6417033773861968,1.0
0.1,1.4,-71.0,0.5783582089552238,1.0
0.1,1.4,-71.0,0.5997552019583844,1.0
0.1,1.4,-71.0,0.6901260504201681,1.0
0.1,1.4,-71.0,0.6219178082191781,1.0
0.1,1.4,-71.0,0.6654719235364397,1.0
0.1,1.4,-71.0,0.5897727272727272,1.0
0.1,1.4,-71.5,0.6947743467933492,1.0
0.1,1.4,-71.5,0.5516795865633075,1.0
0.1,1.4,-71.5,0.021497405485544848,1.0
0.1,1.4,-71.5,0.49942857142857144,1.0
0.1,1.4,-71.5,0.5180878552971576,1.0
0.1,1.4,-71.5,0.022254127781765973,1.0
0.1,1.4,-71.5,0.4150731158605174,1.0
0.1,1.4,-71.5,0.2876008804108584,1.0
0.1,1.4,-71.5,0.0,0.0
0.1,1.4,-71.5,0.036754507628294034,1.0
0.1,1.4,-71.5,0.0,0.0
0.1,1.4,-71.5,0.6126943005181347,1.0
0.1,1.4,-71.5,0.649645390070922,1.0
0.1,1.4,-71.5,0.02643171806167401,1.0
0.1,1.4,-71.5,0.7238709677419355,1.0
0.1,1.4,-71.5,0.5964071856287425,1.0
0.1,1.4,-71.5,0.6468401486988847,1.0
0.1,1.4,-71.5,0.5285913528591353,1.0
0.1,1.4,-71.5,0.40631808278867104,1.0
0.1,1.4,-71.5,0.6394849785407726,1.0
0.1,1.4,-71.5,0.6167832167832168,1.0
0.1,1.4,-71.5,0.0980891719745223,1.0
0.1,1.4,-71.5,0.49340369393139843,1.0
0.1,1.4,-71.5,0.41509433962264153,1.0
0.1,1.4,-71.5,0.8858381502890174,1.0
0.1,1.4,-71.5,0.44565217391304346,1.0
0.1,1.4,-71.5,0.4684796044499382,1.0
0.1,1.4,-71.5,0.47390691114245415,1.0
0.1,1.4,-71.5,0.5881578947368421,1.0
0.1,1.4,-71.5,0.7312687312687313,1.0
0.1,1.4,-71.5,0.0,1.0
0.1,1.4,-71.5,0.5279069767441861,1.0
0.1,1.4,-71.5,0.7418546365914787,1.0
0.1,1.4,-71.5,0.0,1.0
0.1,1.4,-71.5,0.028179190751445087,1.0
0.1,1.4,-71.5,0.4143947655398037,1.0
0.1,1.4,-71.5,0.020833333333333332,1.0
0.1,1.4,-71.5,0.5610972568578554,1.0
0.1,1.4,-71.5,0.33787731256085685,1.0
0.1,1.4,-71.5,0.7259740259740259,1.0
0.1,1.4,-71.5,0.6394366197183099,1.0
0.1,1.4,-71.5,0.5487077534791253,1.0
0.1,1.4,-71.5,0.5580736543909348,1.0
0.1,1.4,-71.5,0.6078431372549019,1.0
0.1,1.4,-71.5,0.46317512274959083,1.0
0.1,1.4,-71.5,0.6818181818181818,1.0
0.1,1.4,-71.5,0.6769383697813122,1.0
0.1,1.4,-71.5,0.5262569832402234,1.0
0.1,1.4,-71.5,0.4727272727272727,1.0
0.1,1.4,-71.5,0.24953271028037383,1.0
0.1,1.4,-72.0,0.38876146788990823,1.0
0.1,1.4,-72.0,0.6337817638266069,1.0
0.1,1.4,-72.0,0.569811320754717,1.0
0.1,1.4,-72.0,0.5050847457627119,1.0
0.1,1.4,-72.0,0.2937625754527163,1.0
0.1,1.4,-72.0,0.46226415094339623,1.0
0.1,1.4,-72.0,0.6457345971563981,1.0
0.1,1.4,-72.0,0.5654054054054054,1.0
0.1,1.4,-72.0,0.5595075239398085,1.0
0.1,1.4,-72.0,0.748451053283767,1.0
0.1,1.4,-72.0,0.5838150289017341,1.0
0.1,1.4,-72.0,0.0,1.0
0.1,1.4,-72.0,0.5287958115183246,1.0
0.1,1.4,-72.0,0.47162162162162163,1.0
0.1,1.4,-72.0,0.6492637215528781,1.0
0.1,1.4,-72.0,0.23581757508342602,1.0
0.1,1.4,-72.0,0.6421911421911422,1.0
0.1,1.4,-72.0,0.0,0.0
0.1,1.4,-72.0,0.4565587734241908,1.0
0.1,1.4,-72.0,0.42179616548940463,1.0
0.1,1.4,-72.0,0.5644028103044496,1.0
0.1,1.4,-72.0,0.3748361730013106,1.0
0.1,1.4,-72.0,0.5012345679012346,1.0
0.1,1.4,-72.0,0.5194174757281553,1.0
0.1,1.4,-72.0,0.46114649681528663,1.0
0.1,1.4,-72.0,0.31440588853838064,1.0
0.1,1.4,-72.0,0.7204161248374512,1.0
0.1,1.4,-72.0,0.0,0.0
0.1,1.4,-72.0,0.5511551155115512,1.0
0.1,1.4,-72.0,0.5411436541143654,1.0
0.1,1.4,-72.0,0.5352941176470588,1.0
0.1,1.4,-72.0,0.5753052917232022,1.0
0.1,1.4,-72.0,0.5176304654442877,1.0
0.1,1.4,-72.0,0.028751753155680224,1.0
0.1,1.4,-72.0,0.5972906403940886,1.0
0.1,1.4,-72.0,0.0,1.0
0.1,1.4,-72.0,0.6467236467236467,1.0
0.1,1.4,-72.0,0.0,1.0
0.1,1.4,-72.0,0.0,0.0
0.1,1.4,-72.0,0.6406869220607662,1.0
0.1,1.4,-72.0,0.0,1.0
0.1,1.4,-72.0,0.5459976105137395,1.0
0.1,1.4,-72.0,0.0,1.0
0.1,1.4,-72.0,0.5421836228287841,1.0
0.1,1.4,-72.0,0.6007237635705669,1.0
0.1,1.4,-72.0,0.3956670467502851,1.0
0.1,1.4,-72.0,0.4522111269614836,1.0
0.1,1.4,-72.0,0.6280254777070063,1.0
0.1,1.4,-72.0,0.49391727493917276,1.0
0.1,1.4,-72.0,0.031055900621118012,1.0
0.1,1.4,-72.5,0.49273743016759775,1.0
0.1,1.4,-72.5,0.0,0.0
0.1,1.4,-72.5,0.021137026239067054,1.0
0.1,1.4,-72.5,0.6207289293849658,1.0
0.1,1.4,-72.5,0.5535055350553506,1.0
0.1,1.4,-72.5,0.5788359788359788,1.0
0.1,1.4,-72.5,0.5075757575757576,1.0
0.1,1.4,-72.5,0.0,1.0
