RI,c,hpV,rrp2rest,rrp2spike,surviveTime
0.1,0.2,-85.0,31.0,0.0,4.0
0.1,0.2,-85.0,34.0,0.0,4.0
0.1,0.2,-85.0,32.0,0.0,4.0
0.1,0.2,-85.0,32.0,0.0,4.0
0.1,0.2,-85.0,35.0,0.0,4.0
0.1,0.2,-85.0,33.0,0.0,4.0
0.1,0.2,-85.0,28.0,0.0,4.0
0.1,0.2,-85.0,40.0,0.0,4.0
0.1,0.2,-85.0,35.0,0.0,4.0
0.1,0.2,-85.0,28.0,0.0,4.0
0.1,0.2,-85.0,22.0,0.0,4.0
0.1,0.2,-85.0,37.0,0.0,4.0
0.1,0.2,-85.0,32.0,0.0,4.0
0.1,0.2,-85.0,34.0,0.0,4.0
0.1,0.2,-85.0,29.0,0.0,4.0
0.1,0.2,-85.0,35.0,0.0,4.0
0.1,0.2,-85.0,35.0,0.0,4.0
0.1,0.2,-85.0,31.0,0.0,4.0
0.1,0.2,-85.0,29.0,0.0,4.0
0.1,0.2,-85.0,26.0,0.0,4.0
0.1,0.2,-85.0,42.0,0.0,4.0
0.1,0.2,-85.0,23.0,0.0,4.0
0.1,0.2,-85.0,35.0,0.0,4.0
0.1,0.2,-85.0,30.0,0.0,4.0
0.1,0.2,-85.0,30.0,0.0,4.0
0.1,0.2,-85.0,32.0,0.0,4.0
0.1,0.2,-85.0,34.0,0.0,4.0
0.1,0.2,-85.0,30.0,0.0,4.0
0.1,0.2,-85.0,38.0,0.0,4.0
0.1,0.2,-85.0,29.0,0.0,4.0
0.1,0.2,-85.0,20.0,0.0,4.0
0.1,0.2,-85.0,37.0,0.0,4.0
0.1,0.2,-85.0,32.0,0.0,4.0
0.1,0.2,-85.0,25.0,0.0,4.0
0.1,0.2,-85.0,26.0,0.0,4.0
0.1,0.2,-85.0,29.0,0.0,4.0
0.1,0.2,-85.0,27.0,0.0,4.0
0.1,0.2,-85.0,21.0,0.0,4.0
0.1,0.2,-85.0,32.0,0.0,4.0
0.1,0.2,-85.0,30.0,0.0,4.0
0.1,0.2,-85.0,38.0,0.0,4.0
0.1,0.2,-85.0,40.0,0.0,4.0
0.1,0.2,-85.0,20.0,0.0,4.0
0.1,0.2,-85.0,37.0,0.0,4.0
0.1,0.2,-85.0,32.0,0.0,4.0
0.1,0.2,-85.0,33.0,0.0,4.0
0.1,0.2,-85.0,26.0,0.0,4.0
0.1,0.2,-85.0,28.0,0.0,4.0
0.1,0.2,-85.0,28.0,0.0,4.0
0.1,0.2,-85.0,32.0,0.0,4.0
0.1,0.2,-85.0,35.0,0.0,4.0
0.1,0.2,-85.0,31.0,0.0,4.0
0.1,0.2,-85.0,33.0,0.0,4.0
0.1,0.2,-85.0,46.0,0.0,4.0
0.1,0.2,-85.0,28.0,0.0,4.0
0.1,0.2,-85.0,30.0,0.0,4.0
0.1,0.2,-85.0,27.0,0.0,4.0
0.1,0.2,-85.0,30.0,0.0,4.0
0.1,0.2,-85.0,34.0,0.0,4.0
0.1,0.2,-85.0,37.0,0.0,4.0
0.1,0.2,-85.0,23.0,0.0,4.0
0.1,0.2,-85.0,27.0,0.0,4.0
0.1,0.2,-85.0,32.0,0.0,4.0
0.1,0.2,-85.0,25.0,0.0,4.0
0.1,0.2,-86.0,32.0,0.0,4.0
0.1,0.2,-86.0,30.0,0.0,4.0
0.1,0.2,-86.0,31.0,0.0,4.0
0.1,0.2,-86.0,37.0,0.0,4.0
0.1,0.2,-86.0,25.0,0.0,4.0
0.1,0.2,-86.0,31.0,0.0,4.0
0.1,0.2,-86.0,30.0,0.0,4.0
0.1,0.2,-86.0,29.0,0.0,4.0
0.1,0.2,-86.0,32.0,0.0,4.0
0.1,0.2,-86.0,30.0,0.0,4.0
0.1,0.2,-86.0,27.0,0.0,4.0
0.1,0.2,-86.0,28.0,0.0,4.0
0.1,0.2,-86.0,23.0,0.0,4.0
0.1,0.2,-86.0,32.0,0.0,4.0
0.1,0.2,-86.0,20.0,0.0,4.0
0.1,0.2,-86.0,26.0,0.0,4.0
0.1,0.2,-86.0,29.0,0.0,4.0
0.1,0.2,-86.0,27.0,0.0,4.0
0.1,0.2,-86.0,37.0,0.0,4.0
0.1,0.2,-86.0,27.0,0.0,4.0
0.1,0.2,-86.0,24.0,0.0,4.0
0.1,0.2,-86.0,22.0,0.0,4.0
0.1,0.2,-86.0,28.0,0.0,4.0
0.1,0.2,-86.0,37.0,0.0,4.0
0.1,0.2,-86.0,18.0,0.0,4.0
0.1,0.2,-86.0,22.0,0.0,4.0
0.1,0.2,-86.0,30.0,0.0,4.0
0.1,0.2,-86.0,33.0,0.0,4.0
0.1,0.2,-86.0,21.0,0.0,4.0
0.1,0.2,-86.0,25.0,0.0,4.0
0.1,0.2,-86.0,33.0,0.0,4.0
0.1,0.2,-86.0,23.0,0.0,4.0
0.1,0.2,-86.0,32.0,0.0,4.0
0.1,0.2,-86.0,33.0,0.0,4.0
0.1,0.2,-86.0,34.0,0.0,4.0
0.1,0.2,-86.0,36.0,0.0,4.0
0.1,0.2,-86.0,33.0,0.0,4.0
0.1,0.2,-86.0,28.0,0.0,4.0
0.1,0.2,-86.0,37.0,0.0,4.0
0.1,0.2,-86.0,30.0,0.0,4.0
0.1,0.2,-86.0,33.0,0.0,4.0
0.1,0.2,-86.0,36.0,0.0,4.0
0.1,0.2,-86.0,29.0,0.0,4.0
0.1,0.2,-86.0,28.0,0.0,4.0
0.1,0.2,-86.0,28.0,0.0,4.0
0.1,0.2,-86.0,30.0,0.0,4.0
0.1,0.2,-86.0,23.0,0.0,4.0
0.1,0.2,-86.0,23.0,0.0,4.0
0.1,0.2,-86.0,30.0,0.0,4.0
0.1,0.2,-86.0,30.0,0.0,4.0
0.1,0.2,-86.0,32.0,0.0,4.0
0.1,0.2,-86.0,30.0,0.0,4.0
0.1,0.2,-86.0,41.0,0.0,4.0
0.1,0.2,-86.0,31.0,0.0,4.0
0.1,0.2,-86.0,32.0,0.0,4.0
0.1,0.2,-86.0,31.0,0.0,4.0
0.1,0.2,-86.0,24.0,0.0,4.0
0.1,0.2,-86.0,33.0,0.0,4.0
0.1,0.2,-86.0,34.0,0.0,4.0
0.1,0.2,-86.0,26.0,0.0,4.0
0.1,0.2,-86.0,25.0,0.0,4.0
0.1,0.2,-86.0,27.0,0.0,4.0
0.1,0.2,-86.0,27.0,0.0,4.0
0.1,0.2,-86.0,27.0,0.0,4.0
0.1,0.2,-86.0,28.0,0.0,4.0
0.1,0.2,-86.0,25.0,0.0,4.0
0.1,0.2,-86.0,28.0,0.0,4.0
0.1,0.2,-86.0,26.0,0.0,4.0
0.1,0.2,-86.0,37.0,0.0,4.0
0.1,0.2,-86.0,20.0,0.0,4.0
0.1,0.2,-86.0,34.0,0.0,4.0
0.1,0.2,-86.0,26.0,0.0,4.0
0.1,0.2,-86.0,29.0,0.0,4.0
0.1,0.2,-86.0,43.0,0.0,4.0
0.1,0.2,-86.0,26.0,0.0,4.0
0.1,0.2,-86.0,26.0,0.0,4.0
0.1,0.2,-86.0,30.0,0.0,4.0
0.1,0.2,-86.0,32.0,0.0,4.0
0.1,0.2,-86.0,33.0,0.0,4.0
0.1,0.2,-86.0,20.0,0.0,4.0
0.1,0.2,-86.0,28.0,0.0,4.0
0.1,0.2,-86.0,36.0,0.0,4.0
0.1,0.2,-86.0,24.0,0.0,4.0
0.1,0.2,-86.0,39.0,0.0,4.0
0.1,0.2,-86.0,25.0,0.0,4.0
0.1,0.2,-86.0,23.0,0.0,4.0
0.1,0.2,-86.0,32.0,0.0,4.0
0.1,0.2,-86.0,44.0,0.0,4.0
0.1,0.2,-86.0,33.0,0.0,4.0
0.1,0.2,-86.0,39.0,0.0,4.0
0.1,0.2,-86.0,27.0,0.0,4.0
0.1,0.2,-86.0,29.0,0.0,4.0
0.1,0.2,-86.0,31.0,0.0,4.0
0.1,0.2,-86.0,39.0,0.0,4.0
0.1,0.2,-86.0,42.0,0.0,4.0
0.1,0.2,-86.0,27.0,0.0,4.0
0.1,0.2,-86.0,36.0,0.0,4.0
0.1,0.2,-86.0,32.0,0.0,4.0
0.1,0.2,-86.0,32.0,0.0,4.0
0.1,0.2,-86.0,26.0,0.0,4.0
0.1,0.2,-87.0,31.0,0.0,4.0
0.1,0.2,-87.0,28.0,0.0,4.0
0.1,0.2,-87.0,22.0,0.0,4.0
0.1,0.2,-87.0,37.0,0.0,4.0
0.1,0.2,-87.0,33.0,0.0,4.0
0.1,0.2,-87.0,26.0,0.0,4.0
0.1,0.2,-87.0,28.0,0.0,4.0
0.1,0.2,-87.0,28.0,0.0,4.0
0.1,0.2,-87.0,27.0,0.0,4.0
0.1,0.2,-87.0,38.0,0.0,4.0
0.1,0.2,-87.0,27.0,0.0,4.0
0.1,0.2,-87.0,27.0,0.0,4.0
0.1,0.2,-87.0,30.0,0.0,4.0
0.1,0.2,-87.0,27.0,0.0,4.0
0.1,0.2,-87.0,32.0,0.0,4.0
0.1,0.2,-87.0,31.0,0.0,4.0
0.1,0.2,-87.0,26.0,0.0,4.0
0.1,0.2,-87.0,23.0,0.0,4.0
0.1,0.2,-87.0,25.0,0.0,4.0
0.1,0.2,-87.0,37.0,0.0,4.0
0.1,0.2,-87.0,35.0,0.0,4.0
0.1,0.2,-87.0,33.0,0.0,4.0
0.1,0.2,-87.0,21.0,0.0,4.0
0.1,0.2,-87.0,34.0,0.0,4.0
0.1,0.2,-87.0,33.0,0.0,4.0
0.1,0.2,-87.0,27.0,0.0,4.0
0.1,0.2,-87.0,32.0,0.0,4.0
0.1,0.2,-87.0,38.0,0.0,4.0
0.1,0.2,-87.0,38.0,0.0,4.0
0.1,0.2,-87.0,36.0,0.0,4.0
0.1,0.2,-87.0,27.0,0.0,4.0
0.1,0.2,-87.0,22.0,0.0,4.0
0.1,0.2,-87.0,23.0,0.0,4.0
0.1,0.2,-87.0,35.0,0.0,4.0
0.1,0.2,-87.0,21.0,0.0,4.0
0.1,0.2,-87.0,28.0,0.0,4.0
0.1,0.2,-87.0,30.0,0.0,4.0
0.1,0.2,-87.0,26.0,0.0,4.0
0.1,0.2,-87.0,24.0,0.0,4.0
0.1,0.2,-87.0,42.0,0.0,4.0
0.1,0.2,-87.0,28.0,0.0,4.0
0.1,0.2,-87.0,28.0,0.0,4.0
0.1,0.2,-87.0,25.0,0.0,4.0
0.1,0.2,-87.0,32.0,0.0,4.0
0.1,0.2,-87.0,24.0,0.0,4.0
0.1,0.2,-87.0,39.0,0.0,4.0
0.1,0.2,-87.0,22.0,0.0,4.0
0.1,0.2,-87.0,34.0,0.0,4.0
0.1,0.2,-87.0,17.0,0.0,4.0
0.1,0.2,-87.0,23.0,0.0,4.0
0.1,0.2,-87.0,36.0,0.0,4.0
0.1,0.2,-87.0,30.0,0.0,4.0
0.1,0.2,-87.0,27.0,0.0,4.0
0.1,0.2,-87.0,31.0,0.0,4.0
0.1,0.2,-87.0,29.0,0.0,4.0
0.1,0.2,-87.0,35.0,0.0,4.0
0.1,0.2,-87.0,35.0,0.0,4.0
0.1,0.2,-87.0,27.0,0.0,4.0
0.1,0.2,-87.0,19.0,0.0,4.0
0.1,0.2,-87.0,32.0,0.0,4.0
0.1,0.2,-87.0,32.0,0.0,4.0
0.1,0.2,-87.0,31.0,0.0,4.0
0.1,0.2,-87.0,31.0,0.0,4.0
0.1,0.2,-87.0,29.0,0.0,4.0
0.1,0.2,-87.0,41.0,0.0,4.0
0.1,0.2,-87.0,28.0,0.0,4.0
0.1,0.2,-87.0,38.0,0.0,4.0
0.1,0.2,-87.0,27.0,0.0,4.0
0.1,0.2,-87.0,25.0,0.0,4.0
0.1,0.2,-87.0,27.0,0.0,4.0
0.1,0.2,-87.0,26.0,0.0,4.0
0.1,0.2,-87.0,25.0,0.0,4.0
0.1,0.2,-87.0,33.0,0.0,4.0
0.1,0.2,-87.0,30.0,0.0,4.0
0.1,0.2,-87.0,27.0,0.0,4.0
0.1,0.2,-87.0,27.0,0.0,4.0
0.1,0.2,-87.0,28.0,0.0,4.0
0.1,0.2,-87.0,33.0,0.0,4.0
0.1,0.2,-87.0,35.0,0.0,4.0
0.1,0.2,-87.0,33.0,0.0,4.0
0.1,0.2,-87.0,33.0,0.0,4.0
0.1,0.2,-87.0,35.0,0.0,4.0
0.1,0.2,-87.0,29.0,0.0,4.0
0.1,0.2,-87.0,31.0,0.0,4.0
0.1,0.2,-87.0,38.0,0.0,4.0
0.1,0.2,-87.0,32.0,0.0,4.0
0.1,0.2,-87.0,38.0,0.0,4.0
0.1,0.2,-87.0,34.0,0.0,4.0
0.1,0.2,-87.0,32.0,0.0,4.0
0.1,0.2,-87.0,34.0,0.0,4.0
0.1,0.2,-87.0,33.0,0.0,4.0
0.1,0.2,-87.0,27.0,0.0,4.0
0.1,0.2,-87.0,33.0,0.0,4.0
0.1,0.2,-87.0,39.0,0.0,4.0
0.1,0.2,-87.0,25.0,0.0,4.0
0.1,0.2,-87.0,31.0,0.0,4.0
0.1,0.2,-87.0,28.0,0.0,4.0
0.1,0.2,-87.0,29.0,0.0,4.0
0.1,0.2,-87.0,38.0,0.0,4.0
0.1,0.2,-87.0,18.0,0.0,4.0
0.1,0.2,-88.0,33.0,0.0,4.0
0.1,0.2,-88.0,35.0,0.0,4.0
0.1,0.2,-88.0,31.0,0.0,4.0
0.1,0.2,-88.0,24.0,0.0,4.0
0.1,0.2,-88.0,25.0,0.0,4.0
0.1,0.2,-88.0,42.0,0.0,4.0
0.1,0.2,-88.0,26.0,0.0,4.0
0.1,0.2,-88.0,37.0,0.0,4.0
0.1,0.2,-88.0,25.0,0.0,4.0
0.1,0.2,-88.0,37.0,0.0,4.0
0.1,0.2,-88.0,33.0,0.0,4.0
0.1,0.2,-88.0,27.0,0.0,4.0
0.1,0.2,-88.0,33.0,0.0,4.0
0.1,0.2,-88.0,33.0,0.0,4.0
0.1,0.2,-88.0,28.0,0.0,4.0
0.1,0.2,-88.0,37.0,0.0,4.0
0.1,0.2,-88.0,26.0,0.0,4.0
0.1,0.2,-88.0,32.0,0.0,4.0
0.1,0.2,-88.0,38.0,0.0,4.0
0.1,0.2,-88.0,25.0,0.0,4.0
0.1,0.2,-88.0,32.0,0.0,4.0
0.1,0.2,-88.0,41.0,0.0,4.0
0.1,0.2,-88.0,37.0,0.0,4.0
0.1,0.2,-88.0,27.0,0.0,4.0
0.1,0.2,-88.0,30.0,0.0,4.0
0.1,0.2,-88.0,31.0,0.0,4.0
0.1,0.2,-88.0,37.0,0.0,4.0
0.1,0.2,-88.0,33.0,0.0,4.0
0.1,0.2,-88.0,38.0,0.0,4.0
0.1,0.2,-88.0,30.0,0.0,4.0
0.1,0.2,-88.0,30.0,0.0,4.0
0.1,0.2,-88.0,28.0,0.0,4.0
0.1,0.2,-88.0,34.0,0.0,4.0
0.1,0.2,-88.0,35.0,0.0,4.0
0.1,0.2,-88.0,29.0,0.0,4.0
0.1,0.2,-88.0,32.0,0.0,4.0
0.1,0.2,-88.0,35.0,0.0,4.0
0.1,0.2,-88.0,29.0,0.0,4.0
0.1,0.2,-88.0,35.0,0.0,4.0
0.1,0.2,-88.0,33.0,0.0,4.0
0.1,0.2,-88.0,24.0,0.0,4.0
0.1,0.2,-88.0,27.0,0.0,4.0
0.1,0.2,-88.0,27.0,0.0,4.0
0.1,0.2,-88.0,35.0,0.0,4.0
0.1,0.2,-88.0,25.0,0.0,4.0
0.1,0.2,-88.0,27.0,0.0,4.0
0.1,0.2,-88.0,30.0,0.0,4.0
0.1,0.2,-88.0,31.0,0.0,4.0
0.1,0.2,-88.0,34.0,0.0,4.0
0.1,0.2,-88.0,30.0,0.0,4.0
0.1,0.2,-88.0,25.0,0.0,4.0
0.1,0.2,-88.0,24.0,0.0,4.0
0.1,0.2,-88.0,24.0,0.0,4.0
0.1,0.2,-88.0,29.0,0.0,4.0
0.1,0.2,-88.0,30.0,0.0,4.0
0.1,0.2,-88.0,25.0,0.0,4.0
0.1,0.2,-88.0,34.0,0.0,4.0
0.1,0.2,-88.0,31.0,0.0,4.0
0.1,0.2,-88.0,27.0,0.0,4.0
0.1,0.2,-88.0,23.0,0.0,4.0
0.1,0.2,-88.0,34.0,0.0,4.0
0.1,0.2,-88.0,32.0,0.0,4.0
0.1,0.2,-88.0,38.0,0.0,4.0
0.1,0.2,-88.0,32.0,0.0,4.0
0.1,0.2,-88.0,27.0,0.0,4.0
0.1,0.2,-88.0,27.0,0.0,4.0
0.1,0.2,-88.0,40.0,0.0,4.0
0.1,0.2,-88.0,24.0,0.0,4.0
0.1,0.2,-88.0,34.0,0.0,4.0
0.1,0.2,-88.0,29.0,0.0,4.0
0.1,0.2,-88.0,27.0,0.0,4.0
0.1,0.2,-88.0,24.0,0.0,4.0
0.1,0.2,-88.0,26.0,0.0,4.0
0.1,0.2,-88.0,28.0,0.0,4.0
0.1,0.2,-88.0,31.0,0.0,4.0
0.1,0.2,-88.0,29.0,0.0,4.0
0.1,0.2,-88.0,24.0,0.0,4.0
0.1,0.2,-88.0,34.0,0.0,4.0
0.1,0.2,-88.0,25.0,0.0,4.0
0.1,0.2,-88.0,29.0,0.0,4.0
0.1,0.2,-88.0,36.0,0.0,4.0
0.1,0.2,-88.0,22.0,0.0,4.0
0.1,0.2,-88.0,31.0,0.0,4.0
0.1,0.2,-88.0,28.0,0.0,4.0
0.1,0.2,-88.0,30.0,0.0,4.0
0.1,0.2,-88.0,37.0,0.0,4.0
0.1,0.2,-88.0,25.0,0.0,4.0
0.1,0.2,-88.0,29.0,0.0,4.0
0.1,0.2,-88.0,36.0,0.0,4.0
0.1,0.2,-88.0,29.0,0.0,4.0
0.1,0.2,-88.0,38.0,0.0,4.0
0.1,0.2,-88.0,36.0,0.0,4.0
0.1,0.2,-88.0,23.0,0.0,4.0
0.1,0.2,-88.0,24.0,0.0,4.0
0.1,0.2,-88.0,23.0,0.0,4.0
0.1,0.2,-88.0,31.0,0.0,4.0
0.1,0.2,-88.0,34.0,0.0,4.0
0.1,0.2,-88.0,23.0,0.0,4.0
0.1,0.2,-88.0,25.0,0.0,4.0
0.1,0.2,-88.0,18.0,0.0,4.0
0.1,0.2,-89.0,32.0,0.0,4.0
0.1,0.2,-89.0,24.0,0.0,4.0
0.1,0.2,-89.0,27.0,0.0,4.0
0.1,0.2,-89.0,33.0,0.0,4.0
0.1,0.2,-89.0,28.0,0.0,4.0
0.1,0.2,-89.0,26.0,0.0,4.0
0.1,0.2,-89.0,36.0,0.0,4.0
0.1,0.2,-89.0,32.0,0.0,4.0
0.1,0.2,-89.0,27.0,0.0,4.0
0.1,0.2,-89.0,35.0,0.0,4.0
0.1,0.2,-89.0,34.0,0.0,4.0
0.1,0.2,-89.0,34.0,0.0,4.0
0.1,0.2,-89.0,32.0,0.0,4.0
0.1,0.2,-89.0,22.0,0.0,4.0
0.1,0.2,-89.0,30.0,0.0,4.0
0.1,0.2,-89.0,32.0,0.0,4.0
0.1,0.2,-89.0,35.0,0.0,4.0
0.1,0.2,-89.0,32.0,0.0,4.0
0.1,0.2,-89.0,32.0,0.0,4.0
0.1,0.2,-89.0,23.0,0.0,4.0
0.1,0.2,-89.0,24.0,0.0,4.0
0.1,0.2,-89.0,29.0,0.0,4.0
0.1,0.2,-89.0,29.0,0.0,4.0
0.1,0.2,-89.0,28.0,0.0,4.0
0.1,0.2,-89.0,33.0,0.0,4.0
0.1,0.2,-89.0,25.0,0.0,4.0
0.1,0.2,-89.0,20.0,0.0,4.0
0.1,0.2,-89.0,31.0,0.0,4.0
0.1,0.2,-89.0,31.0,0.0,4.0
0.1,0.2,-89.0,31.0,0.0,4.0
0.1,0.2,-89.0,34.0,0.0,4.0
0.1,0.2,-89.0,32.0,0.0,4.0
0.1,0.2,-89.0,31.0,0.0,4.0
0.1,0.2,-89.0,42.0,0.0,4.0
0.1,0.2,-89.0,28.0,0.0,4.0
0.1,0.2,-89.0,24.0,0.0,4.0
0.1,0.2,-89.0,30.0,0.0,4.0
0.1,0.2,-89.0,23.0,0.0,4.0
0.1,0.2,-89.0,25.0,0.0,4.0
0.1,0.2,-89.0,33.0,0.0,4.0
0.1,0.2,-89.0,28.0,0.0,4.0
0.1,0.2,-89.0,28.0,0.0,4.0
0.1,0.2,-89.0,37.0,0.0,4.0
0.1,0.2,-89.0,33.0,0.0,4.0
0.1,0.2,-89.0,32.0,0.0,4.0
0.1,0.2,-89.0,36.0,0.0,4.0
0.1,0.2,-89.0,36.0,0.0,4.0
0.1,0.2,-89.0,46.0,0.0,4.0
0.1,0.2,-89.0,28.0,0.0,4.0
0.1,0.2,-89.0,25.0,0.0,4.0
0.1,0.2,-89.0,24.0,0.0,4.0
0.1,0.2,-89.0,33.0,0.0,4.0
0.1,0.2,-89.0,27.0,0.0,4.0
0.1,0.2,-89.0,33.0,0.0,4.0
0.1,0.2,-89.0,33.0,0.0,4.0
0.1,0.2,-89.0,24.0,0.0,4.0
0.1,0.2,-89.0,34.0,0.0,4.0
0.1,0.2,-89.0,42.0,0.0,4.0
0.1,0.2,-89.0,33.0,0.0,4.0
0.1,0.2,-89.0,32.0,0.0,4.0
0.1,0.2,-89.0,26.0,0.0,4.0
0.1,0.2,-89.0,32.0,0.0,4.0
0.1,0.2,-89.0,23.0,0.0,4.0
0.1,0.2,-89.0,28.0,0.0,4.0
0.1,0.2,-89.0,23.0,0.0,4.0
0.1,0.2,-89.0,26.0,0.0,4.0
0.1,0.2,-89.0,26.0,0.0,4.0
0.1,0.2,-89.0,41.0,0.0,4.0
0.1,0.2,-89.0,41.0,0.0,4.0
0.1,0.2,-89.0,34.0,0.0,4.0
0.1,0.2,-89.0,30.0,0.0,4.0
0.1,0.2,-89.0,32.0,0.0,4.0
0.1,0.2,-89.0,26.0,0.0,4.0
0.1,0.2,-89.0,27.0,0.0,4.0
0.1,0.2,-89.0,31.0,0.0,4.0
0.1,0.2,-89.0,32.0,0.0,4.0
0.1,0.2,-89.0,29.0,0.0,4.0
0.1,0.2,-89.0,35.0,0.0,4.0
0.1,0.2,-89.0,26.0,0.0,4.0
0.1,0.2,-89.0,30.0,0.0,4.0
0.1,0.2,-89.0,29.0,0.0,4.0
0.1,0.2,-89.0,30.0,0.0,4.0
0.1,0.2,-89.0,37.0,0.0,4.0
0.1,0.2,-89.0,38.0,0.0,4.0
0.1,0.2,-89.0,35.0,0.0,4.0
0.1,0.2,-89.0,32.0,0.0,4.0
0.1,0.2,-89.0,37.0,0.0,4.0
0.1,0.2,-89.0,45.0,0.0,4.0
0.1,0.2,-89.0,26.0,0.0,4.0
0.1,0.2,-89.0,30.0,0.0,4.0
0.1,0.2,-89.0,25.0,0.0,4.0
0.1,0.2,-89.0,35.0,0.0,4.0
0.1,0.2,-89.0,31.0,0.0,4.0
0.1,0.2,-89.0,30.0,0.0,4.0
0.1,0.2,-89.0,26.0,0.0,4.0
0.1,0.2,-89.0,30.0,0.0,4.0
0.1,0.2,-89.0,45.0,0.0,4.0
0.1,0.2,-89.0,33.0,0.0,4.0
0.1,0.2,-89.0,41.0,0.0,4.0
0.1,0.2,-89.0,26.0,0.0,4.0
0.1,0.2,-90.0,29.0,0.0,4.0
0.1,0.2,-90.0,32.0,0.0,4.0
0.1,0.2,-90.0,37.0,0.0,4.0
0.1,0.2,-90.0,28.0,0.0,4.0
0.1,0.2,-90.0,36.0,0.0,4.0
0.1,0.2,-90.0,33.0,0.0,4.0
0.1,0.2,-90.0,32.0,0.0,4.0
0.1,0.2,-90.0,26.0,0.0,4.0
0.1,0.2,-90.0,32.0,0.0,4.0
0.1,0.2,-90.0,37.0,0.0,4.0
0.1,0.2,-90.0,30.0,0.0,4.0
0.1,0.2,-90.0,25.0,0.0,4.0
0.1,0.2,-90.0,27.0,0.0,4.0
0.1,0.2,-90.0,33.0,0.0,4.0
0.1,0.2,-90.0,24.0,0.0,4.0
0.1,0.2,-90.0,29.0,0.0,4.0
0.1,0.2,-90.0,37.0,0.0,4.0
0.1,0.2,-90.0,30.0,0.0,4.0
0.1,0.2,-90.0,36.0,0.0,4.0
0.1,0.2,-90.0,36.0,0.0,4.0
0.1,0.2,-90.0,25.0,0.0,4.0
0.1,0.2,-90.0,19.0,0.0,4.0
0.1,0.2,-90.0,30.0,0.0,4.0
0.1,0.2,-90.0,28.0,0.0,4.0
0.1,0.2,-90.0,25.0,0.0,4.0
0.1,0.2,-90.0,25.0,0.0,4.0
0.1,0.2,-90.0,33.0,0.0,4.0
0.1,0.2,-90.0,33.0,0.0,4.0
0.1,0.2,-90.0,18.0,0.0,4.0
0.1,0.2,-90.0,36.0,0.0,4.0
0.1,0.2,-90.0,27.0,0.0,4.0
0.1,0.2,-90.0,26.0,0.0,4.0
0.1,0.2,-90.0,35.0,0.0,4.0
0.1,0.2,-90.0,30.0,0.0,4.0
0.1,0.2,-90.0,31.0,0.0,4.0
0.1,0.2,-90.0,27.0,0.0,4.0
0.1,0.2,-90.0,41.0,0.0,4.0
0.1,0.2,-90.0,27.0,0.0,4.0
0.1,0.2,-90.0,34.0,0.0,4.0
0.1,0.2,-90.0,25.0,0.0,4.0
0.1,0.2,-90.0,27.0,0.0,4.0
0.1,0.2,-90.0,29.0,0.0,4.0
0.1,0.2,-90.0,32.0,0.0,4.0
0.1,0.2,-90.0,36.0,0.0,4.0
0.1,0.2,-90.0,35.0,0.0,4.0
0.1,0.2,-90.0,20.0,0.0,4.0
0.1,0.2,-90.0,38.0,0.0,4.0
0.1,0.2,-90.0,38.0,0.0,4.0
0.1,0.2,-90.0,28.0,0.0,4.0
0.1,0.2,-90.0,24.0,0.0,4.0
0.1,0.2,-90.0,29.0,0.0,4.0
0.1,0.2,-90.0,26.0,0.0,4.0
0.1,0.2,-90.0,30.0,0.0,4.0
0.1,0.2,-90.0,21.0,0.0,4.0
0.1,0.2,-90.0,29.0,0.0,4.0
0.1,0.2,-90.0,27.0,0.0,4.0
0.1,0.2,-90.0,29.0,0.0,4.0
0.1,0.2,-90.0,28.0,0.0,4.0
0.1,0.2,-90.0,28.0,0.0,4.0
0.1,0.2,-90.0,27.0,0.0,4.0
0.1,0.2,-90.0,39.0,0.0,4.0
0.1,0.2,-90.0,39.0,0.0,4.0
0.1,0.2,-90.0,37.0,0.0,4.0
0.1,0.2,-90.0,32.0,0.0,4.0
0.1,0.2,-90.0,35.0,0.0,4.0
0.1,0.2,-90.0,38.0,0.0,4.0
0.1,0.2,-90.0,32.0,0.0,4.0
0.1,0.2,-90.0,29.0,0.0,4.0
0.1,0.2,-90.0,26.0,0.0,4.0
0.1,0.2,-90.0,39.0,0.0,4.0
0.1,0.2,-90.0,29.0,0.0,4.0
0.1,0.2,-90.0,21.0,0.0,4.0
0.1,0.2,-90.0,26.0,0.0,4.0
0.1,0.2,-90.0,29.0,0.0,4.0
0.1,0.2,-90.0,31.0,0.0,4.0
0.1,0.2,-90.0,32.0,0.0,4.0
0.1,0.2,-90.0,31.0,0.0,4.0
0.1,0.2,-90.0,26.0,0.0,4.0
0.1,0.2,-90.0,23.0,0.0,4.0
0.1,0.2,-90.0,27.0,0.0,4.0
0.1,0.2,-90.0,35.0,0.0,4.0
0.1,0.2,-90.0,32.0,0.0,4.0
0.1,0.2,-90.0,27.0,0.0,4.0
0.1,0.2,-90.0,36.0,0.0,4.0
0.1,0.2,-90.0,32.0,0.0,4.0
0.1,0.2,-90.0,33.0,0.0,4.0
0.1,0.2,-90.0,36.0,0.0,4.0
0.1,0.2,-90.0,24.0,0.0,4.0
0.1,0.2,-90.0,28.0,0.0,4.0
0.1,0.2,-90.0,30.0,0.0,4.0
0.1,0.2,-90.0,26.0,0.0,4.0
0.1,0.2,-90.0,37.0,0.0,4.0
0.1,0.2,-90.0,38.0,0.0,4.0
0.1,0.2,-90.0,29.0,0.0,4.0
