from,to,connPhi,connPsi1,connPsi2
ADAR,ALA,-0.714361654119784,-0,-0
ADAR,SMBVL,6.88406533815032,1,0
ADAR,SMBVR,-7.2267967824464,-1,-0
ADAR,SMDDL,0.863278673208697,0,0
ADAR,SMDDR,1.76072586223381,0,0
ADAR,SMDVL,2.4921559600989,0,0
ADAR,SMDVR,7.04751948427656,1,0
ADAR,URADL,-0.363451767252627,-0,-0
ADAR,URADR,-1.49308574834686,-0,-0
ADAR,URAVL,2.63952467169656,0,0
ADAR,URAVR,1.75072919438026,0,0
ADAR,ALML,-3.05821855914655,-0,-0
ADAR,URBL,10.5767073578127,1,1
ADAR,URBR,57.4677728013394,-0,-0
ADAR,URXL,-4.5808047574028,-0,-0
ADAR,URXR,-12.5499855952494,-1,-1
ADAR,URYDL,1.56836961116278,0,0
ADAR,URYDR,528.082121013467,1,1
ADAR,URYVL,-2.56799036866323,-0,-0
ADAR,URYVR,0.371280950770597,-0,-0
ADAR,VA01,1.08343557265835,0,0
ADAR,VA02,5.58066483795301,1,1
ADAR,ALMR,-2.39671389375508,-0,-0
ADAR,VA03,0.521445757885886,0,0
ADAR,VA04,-0.99695522573893,-0,-0
ADAR,VA05,-1.28590121262459,-0,-0
ADAR,VA06,0.390377182242446,0,0
ADAR,VA07,0.0875958330998401,0,0
ADAR,VA08,1.5201223686181,0,0
ADAR,VA09,-0.203134705123375,-0,-0
ADAR,VA10,-1.86089779000758,-0,-0
ADAR,VA11,-1.47991142316096,-0,-0
ADAR,VA12,-1.62871889564485,-0,-0
ADAR,ALNL,-0.182511336665812,-0,-0
ADAR,VB01,1.9045350674478,0,0
ADAR,VB02,1.30272695906024,0,0
ADAR,VB03,-0.671237166799983,0,0
ADAR,VB04,1.67229750135448,0,0
ADAR,VB05,0.898530264452347,0,0
ADAR,VB06,2.00267611556774,0,0
ADAR,VB07,0.505740380782299,0,0
ADAR,VB08,0.892902299689013,0,0
ADAR,VB09,0.0334601916893007,0,0
ADAR,VB10,-0.417909206080367,-0,-0
ADAR,ALNR,-11.3209693475947,-1,-1
ADAR,VB11,0.828008053907979,0,0
ADAR,VC01,0.0580632552332929,0,0
ADAR,VC02,1.29180529998303,0,0
ADAR,VC03,6.14241857797924,1,1
ADAR,VC04,0.000240784120415146,-0,-0
ADAR,VC05,8.17149085890014,1,1
ADAR,VD01,-26.8315284944101,0,0
ADAR,VD02,5.34549489508208,1,1
ADAR,VD03,4.21819738842896,-0,-0
ADAR,VD04,0.035893884500183,0,0
ADAR,AQR,-1.11116187896914,-0,-0
ADAR,VD05,0.370029651556251,0,0
ADAR,VD06,-0.774423085498711,-0,-0
ADAR,VD07,-0.77604419664749,-0,-0
ADAR,VD08,-1.09392998560907,-0,-0
ADAR,VD09,2.16816404946985,-0,-0
ADAR,VD10,-0.674277808522675,-0,-0
ADAR,VD11,-0.124747990963442,-0,-0
ADAR,VD12,2.42417987219596,0,0
ADAR,VD13,2.63177944721065,0,0
ADAR,AS01,23.0933040454383,1,1
ADAR,AS02,-6.73882288053483,0,0
ADAR,ADER,-2.67972301275222,-0,-0
ADAR,AS03,-0.140978679235559,-0,-0
ADAR,AS04,15.9847274839067,-0,-0
ADAR,AS05,29.9905814846597,-0,-0
ADAR,AS06,-0.907890044793021,-0,-0
ADAR,AS07,-8.50691835000907,-1,-1
ADAR,AS08,6.5260635258619,-0,-0
ADAR,AS09,-6.75520594900536,-1,-1
ADAR,AS10,-7.90568510614867,-1,-1
ADAR,AS11,-1.81084252605615,-0,-0
ADAR,ASEL,-3.11525175941279,-0,-0
ADAR,ADFL,-3.91830860243681,-0,-0
ADAR,ASER,11.3068335425569,1,1
ADAR,ASGL,2.09299374732473,0,0
ADAR,ASGR,-2.42239547996178,-0,-0
ADAR,ASHL,5.0537397002754,1,0
ADAR,ASHR,-27.574173510051,-1,-1
ADAR,ASIL,-3.0192208212793,-1,-0
ADAR,ASIR,-1.4572871803648,-0,-0
ADAR,ASJL,-2.55638557678139,-0,-0
ADAR,ASJR,-2.70972222869023,-0,-0
ADAR,ASKL,4.20288946383698,0,0
ADAR,ADFR,-20.7245683524407,-1,-1
ADAR,ASKR,-0.91979712716784,-0,-0
ADAR,AUAL,9.68593943944234,1,1
ADAR,AUAR,8.07781201907528,1,1
ADAR,AVAL,-1.21057430919336,-0,-0
ADAR,AVAR,2.8149776614091,0,0
ADAR,AVBL,2.23271457004194,0,0
ADAR,AVBR,-2.55593056089128,-0,-0
ADAR,AVDL,19.9927779016107,1,1
ADAR,AVDR,7.15418790758667,1,1
ADAR,AVEL,51.5959122919767,1,1
ADAR,ADLL,6.43086221392878,1,1
ADAR,AVER,-3.01094119298796,0,0
ADAR,AVFL,-10.2178058732252,-1,-1
ADAR,AVFR,74.1868491924133,1,1
ADAR,AVG,5.77126800103906,1,0
ADAR,AVHL,2.92982420312001,0,0
ADAR,AVHR,-9.40570451007079,-1,-1
ADAR,AVJL,8.30804843346414,1,1
ADAR,AVJR,-1.05584319554328,0,0
ADAR,AVKL,-5.93094516788005,-1,-1
ADAR,AVKR,3.25387657795909,0,0
ADAR,ADLR,-3.1769162341443,-0,-0
ADAR,AVL,-7.6216465625821,-1,-1
ADAR,AVM,-1.33022574542156,-0,-0
ADAR,AWAL,0.796244747867604,0,0
ADAR,AWAR,-4.86579563677697,-1,-0
ADAR,AWBL,-4.28290878136704,-0,-0
ADAR,AWBR,-4.63046188122371,-0,-0
ADAR,AWCL,2.68691900407066,0,0
ADAR,AWCR,-5.65469651586864,-0,-0
ADAR,BAGL,3.50521013953403,0,0
ADAR,BAGR,-5.18888869719012,-1,-0
ADAR,AFDL,-0.434354077955504,-0,-0
