,Source,Target,Weight,Syn
4572,DVA,SAAVR,1,electrical
4573,DVA,SIADR,1,electrical
4574,DVA,SIAVR,1,electrical
4575,DVA,DA09,3,electrical
4576,DVA,PDA,1,electrical
4577,DVA,DB01,3,electrical
4578,DVA,DB06,2,electrical
4579,DVA,DB07,3,electrical
4580,DVA,AS11,1,electrical
4581,DVA,VA11,1,electrical
4582,DVB,AVHL,1,electrical
4583,DVB,AVL,14,electrical
4584,DVB,DVB,2,electrical
4585,DVB,DVC,15,electrical
4586,DVB,PVPL,4,electrical
4587,DVB,PVPR,4,electrical
4588,DVB,PVT,3,electrical
4589,DVB,DA08,5,electrical
4590,DVB,AS11,4,electrical
4591,DVB,DD05,1,electrical
4592,DVB,DD06,3,electrical
4593,DVB,VD11,2,electrical
4594,DVB,VD13,5,electrical
4595,DVC,PVDR,1,electrical
4596,DVC,AIBL,2,electrical
4597,DVC,AIBR,9,electrical
4598,DVC,AVG,12,electrical
4599,DVC,AVHR,4,electrical
4600,DVC,AVL,22,electrical
4601,DVC,DVA,1,electrical
4602,DVC,DVB,15,electrical
4603,DVC,PVNR,1,electrical
4604,DVC,PVPL,20,electrical
4605,DVC,PVPR,34,electrical
4606,DVC,PVQR,7,electrical
4607,DVC,PVT,11,electrical
4608,DVC,DD06,1,electrical
4609,DVC,VD01,2,electrical
4610,DVC,VD11,1,electrical
4611,DVC,VD13,1,electrical
4612,DVC,VC06,1,electrical
4613,PVNL,BDUL,1,electrical
4614,PVNL,PQR,3,electrical
4615,PVNL,AVHL,1,electrical
4616,PVNL,AVHR,1,electrical
4617,PVNL,AVJL,5,electrical
4618,PVNL,PVNR,2,electrical
4619,PVNL,PVPL,2,electrical
4620,PVNL,PVPR,6,electrical
4621,PVNL,PVT,2,electrical
4622,PVNL,PVCL,2,electrical
4623,PVNL,AVAL,1,electrical
4624,PVNL,AVBR,7,electrical
4625,PVNL,AVDR,1,electrical
4626,PVNL,LUAL,3,electrical
4627,PVNL,DD06,1,electrical
4628,PVNL,VD12,1,electrical
4629,PVNR,PQR,2,electrical
4630,PVNR,AVFL,1,electrical
4631,PVNR,AVHL,1,electrical
4632,PVNR,AVHR,1,electrical
4633,PVNR,AVJL,2,electrical
4634,PVNR,AVJR,5,electrical
4635,PVNR,AVL,2,electrical
4636,PVNR,DVC,1,electrical
4637,PVNR,PVNL,2,electrical
4638,PVNR,PVPR,2,electrical
4639,PVNR,PVR,5,electrical
4640,PVNR,PVT,3,electrical
4641,PVNR,PVWR,6,electrical
4642,PVNR,AVBL,5,electrical
4643,PVNR,AVBR,2,electrical
4644,PVNR,AVDL,1,electrical
4645,PVNR,AVDR,1,electrical
4646,PVNR,LUAR,2,electrical
4647,PVNR,VD13,1,electrical
4648,PVNR,HSNR,2,electrical
4649,PVNR,VC06,1,electrical
4650,PVPL,AQR,41,electrical
4651,PVPL,PQR,16,electrical
4652,PVPL,PHAR,15,electrical
4653,PVPL,PHBR,1,electrical
4654,PVPL,AIBR,2,electrical
4655,PVPL,RIGL,2,electrical
4656,PVPL,AVFL,2,electrical
4657,PVPL,AVFR,3,electrical
4658,PVPL,AVG,3,electrical
4659,PVPL,AVHL,2,electrical
4660,PVPL,AVHR,4,electrical
4661,PVPL,AVKL,3,electrical
4662,PVPL,AVKR,22,electrical
4663,PVPL,AVL,1,electrical
4664,PVPL,DVA,1,electrical
4665,PVPL,DVB,4,electrical
4666,PVPL,DVC,20,electrical
4667,PVPL,PVNL,2,electrical
4668,PVPL,PVPL,1,electrical
4669,PVPL,PVPR,2,electrical
4670,PVPL,PVQL,8,electrical
4671,PVPL,PVT,14,electrical
4672,PVPL,AVAL,1,electrical
4673,PVPL,AS11,6,electrical
4674,PVPL,PDB,1,electrical
4675,PVPL,DD06,2,electrical
4676,PVPL,VA11,6,electrical
4677,PVPL,VA12,1,electrical
4678,PVPL,VD11,1,electrical
4679,PVPL,VD13,11,electrical
4680,PVPL,HSNL,1,electrical
4681,PVPR,AQR,61,electrical
4682,PVPR,PQR,10,electrical
4683,PVPR,PHAL,7,electrical
4684,PVPR,RMGR,3,electrical
4685,PVPR,AVFL,1,electrical
4686,PVPR,AVG,2,electrical
4687,PVPR,AVHL,6,electrical
4688,PVPR,AVHR,3,electrical
4689,PVPR,AVKL,6,electrical
4690,PVPR,AVL,8,electrical
4691,PVPR,DVB,4,electrical
4692,PVPR,DVC,34,electrical
4693,PVPR,PVNL,6,electrical
4694,PVPR,PVNR,2,electrical
4695,PVPR,PVPL,2,electrical
4696,PVPR,PVT,17,electrical
4697,PVPR,PVWL,1,electrical
4698,PVPR,AVAL,2,electrical
4699,PVPR,AVBR,1,electrical
4700,PVPR,AVEL,1,electrical
4701,PVPR,DD06,9,electrical
4702,PVPR,VD12,35,electrical
4703,PVPR,HSNR,1,electrical
4704,PVPR,VC01,1,electrical
4705,PVPR,VC06,1,electrical
4706,PVQL,ASJL,1,electrical
4707,PVQL,ASKL,8,electrical
4708,PVQL,PHAL,1,electrical
4709,PVQL,PHBL,3,electrical
4710,PVQL,ADAL,4,electrical
4711,PVQL,AVFR,2,electrical
4712,PVQL,AVG,1,electrical
4713,PVQL,AVHR,3,electrical
4714,PVQL,AVKR,2,electrical
4715,PVQL,PVPL,8,electrical
4716,PVQL,PVQR,46,electrical
4717,PVQL,LUAL,1,electrical
4718,PVQR,ASER,1,electrical
4719,PVQR,ASJR,5,electrical
4720,PVQR,ASKR,25,electrical
4721,PVQR,ADER,2,electrical
4722,PVQR,PHBR,4,electrical
4723,PVQR,ADAR,2,electrical
4724,PVQR,AVFL,5,electrical
4725,PVQR,AVFR,2,electrical
4726,PVQR,AVHR,2,electrical
4727,PVQR,DVC,7,electrical
4728,PVQR,PVQL,46,electrical
4729,PVQR,PVT,1,electrical
4730,PVQR,PVWR,1,electrical
4731,PVQR,PVCL,1,electrical
4732,PVQR,DA07,1,electrical
4733,PVR,ALML,3,electrical
4734,PVR,ALMR,3,electrical
4735,PVR,AVM,4,electrical
4736,PVR,PVM,1,electrical
4737,PVR,PLMR,3,electrical
4738,PVR,ALNR,16,electrical
4739,PVR,BDUR,3,electrical
4740,PVR,PDEL,8,electrical
4741,PVR,PDER,9,electrical
4742,PVR,PHAR,2,electrical
4743,PVR,PHBR,1,electrical
4744,PVR,DVA,15,electrical
4745,PVR,PVNR,5,electrical
4746,PVR,PVWR,2,electrical
4747,PVR,PVCR,19,electrical
4748,PVR,LUAL,6,electrical
4749,PVR,LUAR,9,electrical
4750,PVR,DA09,15,electrical
4751,PVR,DB07,4,electrical
4752,PVR,PDB,13,electrical
4753,PVR,VD13,1,electrical
4754,PVT,PHBR,1,electrical
4755,PVT,AIBR,1,electrical
4756,PVT,AVG,4,electrical
4757,PVT,AVHR,2,electrical
4758,PVT,AVJR,1,electrical
4759,PVT,AVKL,5,electrical
4760,PVT,AVKR,1,electrical
4761,PVT,AVL,6,electrical
4762,PVT,DVA,8,electrical
4763,PVT,DVB,3,electrical
4764,PVT,DVC,11,electrical
4765,PVT,PVNL,2,electrical
4766,PVT,PVNR,3,electrical
4767,PVT,PVPL,14,electrical
4768,PVT,PVPR,17,electrical
4769,PVT,PVQR,1,electrical
4770,PVT,PVWR,2,electrical
4771,PVT,PVCR,4,electrical
4772,PVT,AVAR,2,electrical
4773,PVT,AVDL,1,electrical
4774,PVT,LUAR,4,electrical
4775,PVT,RMEV,1,electrical
4776,PVT,URAVL,1,electrical
4777,PVT,DD06,3,electrical
4778,PVT,VD11,3,electrical
4779,PVT,VD12,4,electrical
4780,PVT,VD13,17,electrical
4781,PVT,VC03,1,electrical
4782,PVT,VC06,2,electrical
4783,PVWL,PLNL,1,electrical
4784,PVWL,PQR,2,electrical
4785,PVWL,AVJL,3,electrical
4786,PVWL,PVPR,1,electrical
4787,PVWL,PVWR,2,electrical
4788,PVWL,PVCL,4,electrical
4789,PVWL,PVCR,10,electrical
4790,PVWL,LUAR,3,electrical
4791,PVWL,DA08,1,electrical
4792,PVWL,VD12,6,electrical
4793,PVWL,VD13,1,electrical
4794,PVWR,PHBR,1,electrical
4795,PVWR,AVJL,5,electrical
4796,PVWR,AVJR,1,electrical
4797,PVWR,AVL,3,electrical
4798,PVWR,PVNR,6,electrical
4799,PVWR,PVQR,1,electrical
4800,PVWR,PVR,2,electrical
4801,PVWR,PVT,2,electrical
4802,PVWR,PVWL,2,electrical
4803,PVWR,PVCR,10,electrical
4804,PVWR,AVAR,2,electrical
4805,PVWR,AVDR,1,electrical
4806,PVWR,LUAR,3,electrical
4807,PVWR,VD13,2,electrical
4808,RID,ALA,4,electrical
4809,RID,RID,5,electrical
4810,RID,AVBL,2,electrical
4811,RID,AVBR,7,electrical
4812,RID,DB01,2,electrical
4813,RID,DB03,1,electrical
4814,PVCL,PLML,4,electrical
4815,PVCL,PQR,2,electrical
4816,PVCL,PDER,1,electrical
4817,PVCL,PHBL,3,electrical
4818,PVCL,AVFL,1,electrical
4819,PVCL,AVJL,3,electrical
4820,PVCL,AVJR,3,electrical
4821,PVCL,DVA,3,electrical
4822,PVCL,PVNL,2,electrical
4823,PVCL,PVQR,1,electrical
4824,PVCL,PVWL,4,electrical
4825,PVCL,PVCR,67,electrical
4826,PVCL,AVAL,5,electrical
4827,PVCL,AVAR,10,electrical
4828,PVCL,DA04,1,electrical
4829,PVCL,DA07,1,electrical
4830,PVCL,DA08,17,electrical
4831,PVCL,DB07,8,electrical
4832,PVCL,VA12,18,electrical
4833,PVCL,VB10,2,electrical
4834,PVCL,VB11,4,electrical
4835,PVCL,VD13,1,electrical
4836,PVCR,PLMR,8,electrical
4837,PVCR,PVDR,2,electrical
4838,PVCR,PVDL,1,electrical
4839,PVCR,PDEL,2,electrical
4840,PVCR,PHAR,2,electrical
4841,PVCR,PHCR,5,electrical
4842,PVCR,AVJL,19,electrical
4843,PVCR,AVJR,1,electrical
4844,PVCR,DVA,1,electrical
4845,PVCR,PVR,19,electrical
4846,PVCR,PVT,4,electrical
4847,PVCR,PVWL,10,electrical
4848,PVCR,PVWR,10,electrical
4849,PVCR,PVCL,67,electrical
4850,PVCR,AVAL,15,electrical
4851,PVCR,AVAR,22,electrical
4852,PVCR,AVDR,2,electrical
4853,PVCR,SIBVL,1,electrical
4854,PVCR,DA07,3,electrical
4855,PVCR,DA08,1,electrical
4856,PVCR,DA09,3,electrical
4857,PVCR,PDA,1,electrical
4858,PVCR,DB07,2,electrical
4859,PVCR,VA11,3,electrical
4860,PVCR,VA12,8,electrical
4861,PVCR,VB10,1,electrical
4862,PVCR,VB11,2,electrical
4863,PVCR,VD12,1,electrical
4864,AVAL,PVDR,6,electrical
4865,AVAL,URYDL,2,electrical
4866,AVAL,URYVR,2,electrical
4867,AVAL,PHCL,1,electrical
4868,AVAL,PHCR,3,electrical
4869,AVAL,ALA,1,electrical
4870,AVAL,AVJL,7,electrical
4871,AVAL,AVJR,4,electrical
4872,AVAL,PVNL,1,electrical
4873,AVAL,PVPL,1,electrical
4874,AVAL,PVPR,2,electrical
4875,AVAL,PVCL,5,electrical
4876,AVAL,PVCR,15,electrical
4877,AVAL,AVAR,18,electrical
4878,AVAL,AVDL,7,electrical
4879,AVAL,AVDR,9,electrical
4880,AVAL,AVEL,2,electrical
4881,AVAL,LUAL,2,electrical
4882,AVAL,LUAR,2,electrical
4883,AVAL,RIMR,11,electrical
4884,AVAL,SABD,7,electrical
4885,AVAL,SABVR,8,electrical
4886,AVAL,DA01,2,electrical
4887,AVAL,DA02,7,electrical
4888,AVAL,DA03,6,electrical
4889,AVAL,DA04,2,electrical
4890,AVAL,DA05,2,electrical
4891,AVAL,DA06,4,electrical
4892,AVAL,DA07,10,electrical
4893,AVAL,DA08,8,electrical
4894,AVAL,DA09,1,electrical
4895,AVAL,AS10,5,electrical
4896,AVAL,VA01,5,electrical
4897,AVAL,VA02,13,electrical
4898,AVAL,VA03,6,electrical
4899,AVAL,VA04,6,electrical
4900,AVAL,VA05,4,electrical
4901,AVAL,VA06,13,electrical
4902,AVAL,VA07,2,electrical
4903,AVAL,VA08,2,electrical
4904,AVAL,VA09,5,electrical
4905,AVAL,VA10,6,electrical
4906,AVAL,VA11,2,electrical
4907,AVAL,VB11,2,electrical
4908,AVAR,ASHR,2,electrical
4909,AVAR,PVDL,4,electrical
4910,AVAR,URYDR,5,electrical
4911,AVAR,PHBL,1,electrical
4912,AVAR,PHCR,1,electrical
4913,AVAR,AVJR,3,electrical
4914,AVAR,PVT,2,electrical
4915,AVAR,PVWR,2,electrical
4916,AVAR,PVCL,10,electrical
4917,AVAR,PVCR,22,electrical
4918,AVAR,AVAL,18,electrical
4919,AVAR,AVBL,3,electrical
4920,AVAR,AVDL,2,electrical
4921,AVAR,AVDR,15,electrical
4922,AVAR,AVER,2,electrical
4923,AVAR,LUAR,4,electrical
4924,AVAR,RIML,8,electrical
4925,AVAR,RIMR,2,electrical
4926,AVAR,RMDR,2,electrical
4927,AVAR,RMDVR,1,electrical
4928,AVAR,SAAVR,1,electrical
4929,AVAR,SABVL,15,electrical
4930,AVAR,SABVR,2,electrical
4931,AVAR,DA01,9,electrical
4932,AVAR,DA02,3,electrical
4933,AVAR,DA03,7,electrical
4934,AVAR,DA04,2,electrical
4935,AVAR,DA05,5,electrical
4936,AVAR,DA06,4,electrical
4937,AVAR,DA08,5,electrical
4938,AVAR,DA09,4,electrical
4939,AVAR,AS03,1,electrical
4940,AVAR,AS05,3,electrical
4941,AVAR,AS06,2,electrical
4942,AVAR,AS10,2,electrical
4943,AVAR,AS11,3,electrical
4944,AVAR,VA01,7,electrical
4945,AVAR,VA03,3,electrical
4946,AVAR,VA04,3,electrical
4947,AVAR,VA05,5,electrical
4948,AVAR,VA07,5,electrical
4949,AVAR,VA08,2,electrical
4950,AVAR,VA09,4,electrical
4951,AVAR,VA10,4,electrical
4952,AVAR,VA11,16,electrical
4953,AVAR,VA12,3,electrical
4954,AVAR,VD11,1,electrical
4955,AVBL,SDQR,1,electrical
4956,AVBL,AQR,3,electrical
4957,AVBL,RIBL,6,electrical
4958,AVBL,RIBR,2,electrical
4959,AVBL,DVA,11,electrical
4960,AVBL,PVNR,5,electrical
4961,AVBL,RID,2,electrical
4962,AVBL,AVAR,3,electrical
4963,AVBL,AVBR,17,electrical
4964,AVBL,SIBVL,2,electrical
4965,AVBL,DB02,4,electrical
4966,AVBL,DB03,9,electrical
4967,AVBL,DB04,4,electrical
4968,AVBL,DB05,3,electrical
4969,AVBL,DB06,4,electrical
4970,AVBL,DB07,13,electrical
4971,AVBL,AS06,1,electrical
4972,AVBL,AS10,1,electrical
4973,AVBL,VA11,1,electrical
4974,AVBL,VB01,1,electrical
4975,AVBL,VB02,14,electrical
4976,AVBL,VB04,3,electrical
4977,AVBL,VB05,3,electrical
4978,AVBL,VB06,3,electrical
4979,AVBL,VB07,4,electrical
4980,AVBL,VB08,4,electrical
4981,AVBL,VB09,3,electrical
4982,AVBL,VB10,4,electrical
4983,AVBL,VB11,5,electrical
4984,AVBR,RIBL,3,electrical
4985,AVBR,RIBR,3,electrical
4986,AVBR,AVJR,3,electrical
4987,AVBR,DVA,3,electrical
4988,AVBR,PVNL,7,electrical
4989,AVBR,PVNR,2,electrical
4990,AVBR,PVPR,1,electrical
4991,AVBR,RID,7,electrical
4992,AVBR,AVBL,17,electrical
4993,AVBR,SIBDL,2,electrical
4994,AVBR,DB01,15,electrical
4995,AVBR,DB02,3,electrical
4996,AVBR,DB03,2,electrical
4997,AVBR,DB04,5,electrical
4998,AVBR,DB05,4,electrical
4999,AVBR,DB06,3,electrical
5000,AVBR,DB07,3,electrical
5001,AVBR,AS05,2,electrical
5002,AVBR,AS06,1,electrical
5003,AVBR,VA11,3,electrical
5004,AVBR,VB02,6,electrical
5005,AVBR,VB03,7,electrical
5006,AVBR,VB04,5,electrical
5007,AVBR,VB05,3,electrical
5008,AVBR,VB06,4,electrical
5009,AVBR,VB07,3,electrical
5010,AVBR,VB08,3,electrical
5011,AVBR,VB09,4,electrical
5012,AVBR,VB10,3,electrical
5013,AVBR,VB11,6,electrical
5014,AVDL,AVM,8,electrical
5015,AVDL,FLPL,5,electrical
5016,AVDL,FLPR,9,electrical
5017,AVDL,PQR,2,electrical
5018,AVDL,ADAR,3,electrical
5019,AVDL,RIFL,1,electrical
5020,AVDL,AVHL,2,electrical
5021,AVDL,AVJR,1,electrical
5022,AVDL,PVNR,1,electrical
5023,AVDL,PVT,1,electrical
5024,AVDL,AVAL,7,electrical
5025,AVDL,AVAR,2,electrical
5026,AVDL,AVDR,6,electrical
5027,AVDL,VA10,1,electrical
5028,AVDR,ADLL,2,electrical
5029,AVDR,ALMR,2,electrical
5030,AVDR,FLPR,2,electrical
5031,AVDR,PQR,3,electrical
5032,AVDR,ADAL,2,electrical
5033,AVDR,AVJL,6,electrical
5034,AVDR,PVNL,1,electrical
5035,AVDR,PVNR,1,electrical
5036,AVDR,PVWR,1,electrical
5037,AVDR,PVCR,2,electrical
5038,AVDR,AVAL,9,electrical
5039,AVDR,AVAR,15,electrical
5040,AVDR,AVDL,6,electrical
5041,AVDR,SIADL,1,electrical
5042,AVEL,AFDL,1,electrical
5043,AVEL,BAGR,1,electrical
5044,AVEL,RIS,3,electrical
5045,AVEL,RMGL,2,electrical
5046,AVEL,AVL,1,electrical
5047,AVEL,PVPR,1,electrical
5048,AVEL,AVAL,2,electrical
5049,AVEL,AVER,5,electrical
5050,AVEL,RIML,10,electrical
5051,AVEL,RIMR,7,electrical
5052,AVEL,RMDVR,2,electrical
5053,AVEL,RMEV,1,electrical
5054,AVEL,SMDVR,1,electrical
5055,AVEL,AS01,2,electrical
5056,AVER,ASHR,1,electrical
5057,AVER,ALA,3,electrical
5058,AVER,RIFL,1,electrical
5059,AVER,AVKR,1,electrical
5060,AVER,AVAR,2,electrical
5061,AVER,AVEL,5,electrical
5062,AVER,RIML,9,electrical
5063,AVER,RIMR,11,electrical
5064,AVER,RMDDL,2,electrical
5065,AVER,RMDR,5,electrical
5066,AVER,RMDVL,1,electrical
5067,AVER,RMDVR,7,electrical
5068,AVER,RMEV,1,electrical
5069,AVER,SMDDR,1,electrical
5070,AVER,DA01,1,electrical
5071,AVER,AS01,1,electrical
5072,LUAL,PLML,8,electrical
5073,LUAL,AVHL,1,electrical
5074,LUAL,AVJL,5,electrical
5075,LUAL,PVNL,3,electrical
5076,LUAL,PVQL,1,electrical
5077,LUAL,PVR,6,electrical
5078,LUAL,AVAL,2,electrical
5079,LUAR,PLMR,9,electrical
5080,LUAR,PHCR,1,electrical
5081,LUAR,AVJL,1,electrical
5082,LUAR,AVJR,1,electrical
5083,LUAR,PVNR,2,electrical
5084,LUAR,PVR,9,electrical
5085,LUAR,PVT,4,electrical
5086,LUAR,PVWL,3,electrical
5087,LUAR,PVWR,3,electrical
5088,LUAR,AVAL,2,electrical
5089,LUAR,AVAR,4,electrical
5090,RIML,AIBR,2,electrical
5091,RIML,AIYL,5,electrical
5092,RIML,RIS,2,electrical
5093,RIML,RMFL,3,electrical
5094,RIML,AVAR,8,electrical
5095,RIML,AVEL,10,electrical
5096,RIML,AVER,9,electrical
5097,RIML,RMDL,1,electrical
5098,RIML,SIADL,1,electrical
5099,RIMR,AIBL,1,electrical
5100,RIMR,AIYR,3,electrical
5101,RIMR,RIS,2,electrical
5102,RIMR,AVKR,1,electrical
5103,RIMR,AVAL,11,electrical
5104,RIMR,AVAR,2,electrical
5105,RIMR,AVEL,7,electrical
5106,RIMR,AVER,11,electrical
5107,RIMR,SIADR,1,electrical
5108,RMDDL,IL1VL,1,electrical
5109,RMDDL,OLQVL,3,electrical
5110,RMDDL,RIAR,1,electrical
5111,RMDDL,AVER,2,electrical
5112,RMDDL,RMDL,1,electrical
5113,RMDDL,RMDVL,2,electrical
5114,RMDDL,SIBDR,1,electrical
5115,RMDDL,SMDDL,3,electrical
5116,RMDDR,ALML,2,electrical
5117,RMDDR,RIAR,1,electrical
5118,RMDDR,RMGL,1,electrical
5119,RMDDR,RMDL,1,electrical
5120,RMDDR,RMDVR,5,electrical
5121,RMDDR,SAADR,1,electrical
5122,RMDDR,SIADL,1,electrical
5123,RMDDR,SMDDR,1,electrical
5124,RMDL,IL2L,2,electrical
5125,RMDL,RIML,1,electrical
5126,RMDL,RMDDL,1,electrical
5127,RMDL,RMDDR,1,electrical
5128,RMDL,RMDVL,1,electrical
5129,RMDL,RMER,1,electrical
5130,RMDL,SIAVR,1,electrical
5131,RMDL,SIBVL,2,electrical
5132,RMDL,SMDDL,2,electrical
5133,RMDR,RIS,1,electrical
5134,RMDR,AVAR,2,electrical
5135,RMDR,AVER,5,electrical
5136,RMDR,RMDVR,1,electrical
5137,RMDVL,OLQDL,1,electrical
5138,RMDVL,OLQVR,2,electrical
5139,RMDVL,AUAL,2,electrical
5140,RMDVL,AVER,1,electrical
5141,RMDVL,RMDDL,2,electrical
5142,RMDVL,RMDL,1,electrical
5143,RMDVL,SAAVL,3,electrical
5144,RMDVL,SIAVR,1,electrical
5145,RMDVR,AFDR,1,electrical
5146,RMDVR,IL1DR,1,electrical
5147,RMDVR,OLQDR,1,electrical
5148,RMDVR,AVAR,1,electrical
5149,RMDVR,AVEL,2,electrical
5150,RMDVR,AVER,7,electrical
5151,RMDVR,RMDDR,5,electrical
5152,RMDVR,RMDR,1,electrical
5153,RMDVR,SAADL,1,electrical
5154,RMDVR,SAAVR,9,electrical
5155,RMDVR,SIAVL,1,electrical
5156,RMDVR,SMDVR,8,electrical
5157,RMED,IL1VL,3,electrical
5158,RMED,IL2DR,1,electrical
5159,RMED,AIBL,2,electrical
5160,RMED,RIPL,2,electrical
5161,RMED,RIPR,4,electrical
5162,RMED,RMEV,6,electrical
5163,RMEL,RIGL,2,electrical
5164,RMEL,RMEV,4,electrical
5165,RMER,IL1L,1,electrical
5166,RMER,IL2L,2,electrical
5167,RMER,RMDL,1,electrical
5168,RMER,RMEV,1,electrical
5169,RMEV,IL1DL,1,electrical
5170,RMEV,IL1DR,4,electrical
5171,RMEV,RIBL,2,electrical
5172,RMEV,RIS,1,electrical
5173,RMEV,PVT,1,electrical
5174,RMEV,AVEL,1,electrical
5175,RMEV,AVER,1,electrical
5176,RMEV,RMED,6,electrical
5177,RMEV,RMEL,4,electrical
5178,RMEV,RMER,1,electrical
5179,RMEV,SMDVL,1,electrical
5180,RMHL,RMGL,6,electrical
5181,RMHL,RMGR,1,electrical
5182,RMHL,SIBVR,3,electrical
5183,RMHL,SMDDL,1,electrical
5184,RMHR,RICR,1,electrical
5185,RMHR,RMGR,4,electrical
5186,RIVL,ASGL,2,electrical
5187,RIVL,ASJL,1,electrical
5188,RIVL,SDQR,5,electrical
5189,RIVL,RIVR,28,electrical
5190,RIVL,SAADR,2,electrical
5191,RIVL,SIBVR,1,electrical
5192,RIVL,SMDVL,2,electrical
5193,RIVR,SDQR,3,electrical
5194,RIVR,AIBR,3,electrical
5195,RIVR,RIVL,28,electrical
5196,RIVR,SAADL,1,electrical
5197,RIVR,SMDVR,8,electrical
5198,URADL,IL2DL,1,electrical
5199,URADR,IL2DR,1,electrical
5200,URADR,URYDR,1,electrical
5201,URAVL,IL2L,1,electrical
5202,URAVL,IL2VL,3,electrical
5203,URAVL,CEPVL,3,electrical
5204,URAVL,RIPL,1,electrical
5205,URAVL,PVT,1,electrical
5206,URAVR,IL1VR,4,electrical
5207,SAADL,SDQR,1,electrical
5208,SAADL,RMDVR,1,electrical
5209,SAADL,RIVR,1,electrical
5210,SAADL,SMBDL,3,electrical
5211,SAADR,RMFL,1,electrical
5212,SAADR,RMDDR,1,electrical
5213,SAADR,RIVL,2,electrical
5214,SAAVL,RMDVL,3,electrical
5215,SAAVL,SAAVR,1,electrical
5216,SAAVL,SABD,3,electrical
5217,SAAVL,SMBDR,2,electrical
5218,SAAVL,SMBVR,17,electrical
5219,SAAVL,SMDVL,8,electrical
5220,SAAVR,RIAR,1,electrical
5221,SAAVR,RMFL,1,electrical
5222,SAAVR,DVA,1,electrical
5223,SAAVR,AVAR,1,electrical
5224,SAAVR,RMDVR,9,electrical
5225,SAAVR,SAAVL,1,electrical
5226,SAAVR,SMBDL,1,electrical
5227,SAAVR,SMBVL,16,electrical
5228,SAAVR,SMDDL,4,electrical
5229,SABD,AVAL,7,electrical
5230,SABD,SAAVL,3,electrical
5231,SABD,VA02,12,electrical
5232,SABD,VA03,2,electrical
5233,SABVL,AVAR,15,electrical
5234,SABVR,AVAL,8,electrical
5235,SABVR,AVAR,2,electrical
5236,SABVR,DD01,1,electrical
5237,SIADL,RIBL,2,electrical
5238,SIADL,AVDR,1,electrical
5239,SIADL,RIML,1,electrical
5240,SIADL,RMDDR,1,electrical
5241,SIADL,SIBVR,1,electrical
5242,SIADL,SMBDL,2,electrical
5243,SIADR,FLPL,1,electrical
5244,SIADR,SDQL,1,electrical
5245,SIADR,AIBL,1,electrical
5246,SIADR,RIBR,3,electrical
5247,SIADR,DVA,1,electrical
5248,SIADR,RIMR,1,electrical
5249,SIADR,SMBDR,3,electrical
5250,SIADR,SMDDR,1,electrical
5251,SIAVL,AIBR,1,electrical
5252,SIAVL,RIAR,1,electrical
5253,SIAVL,RIBL,1,electrical
5254,SIAVL,AVHR,1,electrical
5255,SIAVL,RMDVR,1,electrical
5256,SIAVL,SIBDL,2,electrical
5257,SIAVL,SIBVL,2,electrical
5258,SIAVR,SDQR,1,electrical
5259,SIAVR,RIAR,1,electrical
5260,SIAVR,RIBR,2,electrical
5261,SIAVR,DVA,1,electrical
5262,SIAVR,RMDL,1,electrical
5263,SIAVR,RMDVL,1,electrical
5264,SIBDL,SDQR,2,electrical
5265,SIBDL,RIBL,5,electrical
5266,SIBDL,AVBR,2,electrical
5267,SIBDL,SIAVL,2,electrical
5268,SIBDL,SIBVL,8,electrical
5269,SIBDR,RIBR,2,electrical
5270,SIBDR,RMDDL,1,electrical
5271,SIBDR,SIBVL,3,electrical
5272,SIBDR,SIBVR,10,electrical
5273,SIBDR,SMBDL,4,electrical
5274,SIBVL,AIZR,1,electrical
5275,SIBVL,RIBL,1,electrical
5276,SIBVL,PVCR,1,electrical
5277,SIBVL,AVBL,2,electrical
5278,SIBVL,RMDL,2,electrical
5279,SIBVL,SIAVL,2,electrical
5280,SIBVL,SIBDL,8,electrical
5281,SIBVL,SIBDR,3,electrical
5282,SIBVL,SIBVR,1,electrical
5283,SIBVL,SMBDL,1,electrical
5284,SIBVL,SMBVL,2,electrical
5285,SIBVL,SMDDL,3,electrical
5286,SIBVL,SMDVL,1,electrical
5287,SIBVR,AIML,1,electrical
5288,SIBVR,RIBL,2,electrical
5289,SIBVR,RIBR,6,electrical
5290,SIBVR,RMHL,3,electrical
5291,SIBVR,RIVL,1,electrical
5292,SIBVR,SIADL,1,electrical
5293,SIBVR,SIBDR,10,electrical
5294,SIBVR,SIBVL,1,electrical
5295,SIBVR,SMBDL,1,electrical
5296,SMBDL,AVKL,2,electrical
5297,SMBDL,AVKR,1,electrical
5298,SMBDL,SAADL,3,electrical
5299,SMBDL,SAAVR,1,electrical
5300,SMBDL,SIADL,2,electrical
5301,SMBDL,SIBDR,4,electrical
5302,SMBDL,SIBVL,1,electrical
5303,SMBDL,SIBVR,1,electrical
5304,SMBDR,ALML,1,electrical
5305,SMBDR,ALNL,3,electrical
5306,SMBDR,RIBR,2,electrical
5307,SMBDR,AVKL,2,electrical
5308,SMBDR,AVKR,9,electrical
5309,SMBDR,SAAVL,2,electrical
5310,SMBDR,SIADR,3,electrical
5311,SMBDR,SMBVR,2,electrical
5312,SMBDR,SMDDR,1,electrical
5313,SMBVL,AVKL,6,electrical
5314,SMBVL,SAAVR,16,electrical
5315,SMBVL,SIBVL,2,electrical
5316,SMBVR,ADFR,1,electrical
5317,SMBVR,AIMR,1,electrical
